atom_idx x y z attribution binding
18 1.3803 1.9122 1.9491 0.04455966989824785 2.05799198564697
15 -1.2006 0.1845 1.506 0.03015016931226963 0.0
19 1.3458 2.2085 -0.4939 0.022696093645871204 1.0769161505184146
0 -2.9009 3.1748 0.1208 0.0 0.20714247138237887
32 -3.2771 1.5242 1.8322 0.0 0.0
31 7.4618 -0.7655 -1.5604 0.0 0.0
30 8.2746 -1.4372 -0.5936 0.0 0.0
29 8.8008 0.0651 1.2192 0.0 0.2368733810501605
28 7.9263 -0.9187 0.7638 0.0 0.0
27 6.5368 -0.3724 0.5859 0.0 0.0
26 6.398 -0.0943 -0.8811 0.0 0.0
25 5.0195 -0.5711 -1.3216 0.0 0.0
24 4.0812 0.1647 -0.5815 0.0 0.657320402727868
23 1.9213 0.7171 -1.9629 0.0 0.3717130143893882
1 -3.7441 2.1585 0.5428 0.0 0.0
33 -2.3193 2.3418 2.439 0.0 0.4169899010526617
9 -7.2907 -2.7699 0.4582 0.0 0.0018389558830140549
4 -6.1866 1.21 -1.1636 0.0 0.0
13 -3.0609 -0.0388 0.1122 0.0 0.08596665852787037
12 -5.7322 -0.6189 -0.1473 0.0 0.0
2 -3.8088 0.9948 -0.3891 0.0 0.0
3 -5.1887 0.5415 -0.5578 0.0 0.0
11 -5.2009 -1.6531 0.5047 0.0 0.012581277969338674
10 -5.9715 -2.7113 0.8015 0.0 0.0
14 -2.7168 0.2078 1.4114 0.0 0.0
7 -7.8717 -1.7522 -0.1998 0.0 0.0
6 -7.0802 -0.6653 -0.5046 0.0 0.0
5 -7.3212 0.4826 -1.1301 0.0 0.003895877777970746
22 2.5531 -1.6571 -1.5989 -1.3877787807814457e-17 0.15877442018008375
8 -9.243 -1.8223 -0.5522 -1.3877787807814457e-17 0.0
17 0.9389 1.2844 0.6458 -0.007470294588695026 0.0
21 2.5054 -0.2657 -0.9725 -0.04956682230404075 0.0
20 1.5755 -0.2505 0.4179 -0.08835406809999431 0.6416685309826078
16 -0.736 1.1846 0.6515 -0.08835406809999433 0.5519121237132142
