atom_idx x y z attribution binding
10 -5.0416 -0.4804 0.6972 6.938893903907228e-18 0.0
2 -0.8018 -1.1551 -0.597 6.938893903907228e-18 0.0
18 4.4076 0.6648 0.3103 6.938893903907228e-18 0.0
5 -2.5514 1.8495 -1.5332 6.938893903907228e-18 0.017629690261955024
17 2.8228 0.6378 0.2747 6.938893903907228e-18 0.5765063063465105
9 -5.4857 0.7044 0.3164 6.938893903907228e-18 0.0
25 7.7401 2.8216 -0.2866 6.938893903907228e-18 0.21515917731839418
12 -3.7702 -0.8521 0.3534 0.0 0.032564943124327436
19 5.0198 -0.6992 -0.1752 0.0 1.509864502438374
23 7.3162 0.5735 -1.3546 0.0 0.7152915499803716
15 1.3588 -0.7973 -0.7573 0.0 0.0
24 7.1363 0.8636 1.1439 0.0 0.7635493147538989
27 1.4702 -2.4182 0.9491 0.0 1.3975798042708563
11 -5.8952 -1.4461 1.3431 0.0 0.0
21 5.2112 1.9164 -0.4093 0.0 0.3409321398314068
8 -5.1778 2.7382 -0.7337 0.0 0.002554224260870626
7 -4.8203 1.6172 -0.4087 0.0 0.0
26 1.1542 -1.1135 0.6949 0.0 0.0
4 -1.5321 1.0033 -1.5831 0.0 0.0
3 -1.7966 -0.1142 -0.8873 0.0 0.0
22 6.9384 1.5545 -0.2505 -6.938893903907228e-18 0.0
0 -1.0013 -1.3539 1.828 -6.938893903907228e-18 0.27619708959443806
20 4.8719 0.6937 1.8016 -6.938893903907228e-18 0.8718752860668588
16 2.1368 0.4925 -0.9331 -6.938893903907228e-18 0.0
1 -0.2904 -0.8168 0.8161 -6.938893903907228e-18 0.0
13 -3.0156 0.0137 -0.3943 -6.938893903907228e-18 0.0
6 -3.542 1.2121 -0.7713 -6.938893903907228e-18 0.0
14 0.2647 -0.9512 -1.4757 -6.938893903907228e-18 0.2827433263540929
