atom_idx x y z attribution binding
14 -0.6589 0.6929 -0.775 0.04500000000000004 0.0
12 -2.0711 1.1968 -0.8254 0.04400000000000004 0.17079664614152074
7 -0.356 -0.3419 0.1443 0.04200000000000004 2.2390702725825653
9 -2.5573 -0.1422 1.1069 0.03500000000000003 0.08189303548026251
5 0.9335 -0.7294 0.4933 0.022500000000000075 0.0
10 -3.6612 -0.7634 1.9179 0.016000000000000014 0.0
6 0.9645 -1.6767 1.4011 0.01100000000000001 0.556776038402405
11 -3.0598 0.2167 -0.3066 0.0030000000000000027 0.0
3 3.1906 -1.8337 1.7153 0.0 0.8084916231244024
8 -1.4298 -1.0982 0.833 -0.0040000000000000036 0.0
1 4.6545 -0.5556 0.3259 -0.0050000000000000044 0.0
4 2.2386 -0.2986 0.0574 -0.021499999999999964 0.06745560513499788
15 2.5338 0.6044 -0.9201 -0.023499999999999965 0.0
0 4.8939 0.3648 -0.6692 -0.026499999999999968 0.0
2 3.3751 -0.877 0.6779 -0.03249999999999997 0.0
17 4.1132 2.2389 -2.6914 -0.03249999999999997 0.0
16 3.8116 0.9391 -1.286 -0.04149999999999998 0.13336268594403164
13 -2.3698 1.6522 -2.239 -0.04249999999999998 0.0
