atom_idx x y z attribution binding
13 -1.0827 -0.4024 1.1714 0.1140000000000001 3.7128347474547745
4 1.0812 1.1784 -0.1013 0.08600000000000008 0.0
0 -1.0612 -2.6589 -0.7737 0.07500000000000007 1.4279375919168065
19 -2.746 -0.9602 -1.7831 0.06500000000000006 1.5319013675030013
9 5.1449 -0.5464 0.9603 0.04600000000000004 0.5071852796253872
11 2.9824 -1.5315 1.0358 0.040000000000000036 1.08193509990165
16 -4.6703 -0.1709 -0.5332 0.040000000000000036 0.0
12 2.3979 -0.4074 0.588 0.039000000000000035 0.0
8 5.3331 1.7587 0.2059 0.03700000000000003 0.0018103291068813192
6 3.2238 0.6609 0.3264 0.017000000000000015 0.00899649023375087
15 -3.3762 -0.7422 0.6054 0.013000000000000012 0.07175319253003613
5 2.3847 1.6625 -0.1098 0.01200000000000001 0.0
10 4.3215 -1.5933 1.2151 0.01200000000000001 0.0
7 4.597 0.5967 0.5107 0.007000000000000006 0.0
17 -5.0688 1.5643 -0.1675 0.006000000000000005 0.0
3 1.1029 -0.0872 0.3271 -0.0010000000000000009 0.0
2 -0.0435 -0.9611 0.487 -0.04499999999999993 0.0
18 -1.6742 -0.3578 -1.0822 -0.04699999999999993 0.0
1 -0.5701 -1.362 -0.8725 -0.06299999999999994 0.0
14 -2.0676 0.0068 0.3247 -0.06299999999999994 0.0
