atom_idx x y z attribution binding
7 2.0136 0.165 -0.2286 0.2438824118129677 0.7208034388518127
6 3.4795 0.3758 -0.5461 0.19394155828109966 0.42784243174938397
8 1.2549 1.3564 -0.7066 0.1769415422477503 0.5710553093412218
5 4.3394 0.0538 0.655 0.16289444716998855 0.3964097458005975
9 -0.2429 1.1779 -0.6719 0.1499415422477503 0.6161607147978697
10 -0.6965 0.6127 0.6359 0.09794368008510934 0.8076507970320432
12 -2.803 0.9265 -0.3523 0.02990890338403357 0.21827954945070668
17 -5.1658 -1.3192 0.4509 0.010999999999999954 0.0
16 -4.8173 -0.8682 -0.8281 0.005960437710437694 0.027493440248070017
0 9.8112 -0.148 -0.5277 0.0 0.0
21 -8.3551 -1.0689 0.3771 0.0 0.0
20 -7.0555 0.0798 -1.196 0.0 0.0
19 -7.3232 -0.0908 0.222 0.0 0.0
18 -6.1768 -0.3185 1.0003 0.0 0.0
22 -7.868 1.2139 0.6604 0.0 0.0
1 8.7091 0.1061 0.4748 0.0 0.022523402247864276
3 6.5719 -0.8377 1.3425 0.0 0.11741409253410007
2 7.936 -1.1477 0.7124 0.0 0.04257892717307758
4 5.7246 -0.2775 0.2089 -0.0019568661971831047 0.1753191614379444
15 -2.8941 -0.4175 -2.5014 -0.013039562289562323 0.058131755232732576
11 -2.1936 0.8498 0.8659 -0.044954744393173485 0.0
14 -2.2769 -1.6443 -0.4803 -0.04834909092079637 0.08539964166492556
13 -3.2102 -0.6117 -1.0125 -0.059860076263952566 0.0
