atom_idx x y z attribution binding
12 -8.3077 1.2221 1.1259 0.08858871433002846 0.35534795937002284
11 -8.56 0.2371 0.3844 0.08499999999999996 0.0
13 -5.2059 -0.4075 -0.2792 0.01295466210436258 0.0
0 -5.72 2.7127 2.69 0.004954662104362684 1.5703713382869782
38 5.0134 0.3227 1.3719 0.0 0.0
37 7.5297 -0.1784 -0.2227 0.0 0.0
25 2.9861 -0.5796 0.6085 0.0 0.0
26 4.0526 -1.1527 -0.0322 0.0 0.00045598309357965154
27 5.0851 -0.2364 -0.0536 0.0 0.0
28 6.3519 -0.8312 -0.3304 0.0 0.0
29 6.6446 -2.0614 -0.7252 0.0 0.0
30 7.9905 -2.2046 -0.8714 0.0 1.4781694678967992e-05
31 8.5666 -1.0475 -0.565 0.0 0.0
40 3.501 0.5576 1.4554 0.0 0.0
39 5.3081 -0.6604 2.3014 0.0 0.0005557706765251805
23 1.4611 -1.1583 -1.1498 0.0 0.0022960137033588217
32 9.8814 -0.6434 -0.5431 0.0 0.0
33 10.97 -1.4841 -0.8808 0.0 2.8916105719726766e-06
34 10.1434 0.6206 -0.1804 0.0 8.34932741905876e-06
35 9.1232 1.4651 0.1532 0.0 0.0
36 7.8413 1.0705 0.1316 0.0 6.533500455600166e-05
24 1.9446 -0.1104 -0.3872 0.0 0.0
21 0.513 0.7435 -2.7285 0.0 0.008635514220742543
22 0.4271 -1.5737 -3.4819 0.0 0.0021020913006678235
18 -1.5588 0.1946 0.7044 0.0 0.0311272830783047
16 -1.7478 0.5111 -0.7683 0.0 0.0
17 -0.9441 1.7572 -1.1511 0.0 0.04649114009413058
41 3.1763 1.8016 0.9396 0.0 0.006892270555904629
19 -1.2631 -0.8271 -1.6593 0.0 0.011817058373079808
20 0.3095 -0.6687 -2.2575 0.0 0.0
15 -3.3751 0.886 -0.9948 -4.533789563732071e-05 0.09943720030658366
6 -7.8932 -1.2025 -1.2784 -0.0010453378956373216 0.0
7 -9.0916 -1.8839 -1.2185 -0.0040000000000000036 0.0
8 -10.0282 -1.4481 -0.3041 -0.019000000000000017 0.0
10 -9.7415 -0.393 0.4809 -0.019000000000000017 1.4694159776931626
1 -4.9261 1.7072 2.1541 -0.02100000000000002 0.0
3 -6.2502 1.5663 0.2352 -0.021058823529411796 0.404848433022521
5 -7.6279 -0.1593 -0.4921 -0.025866666666666704 1.708572453582136
14 -4.1369 0.5828 0.1463 -0.028045337895637346 0.0
2 -4.9506 1.7441 0.6196 -0.03604533789563735 0.0
4 -6.3394 0.5032 -0.6194 -0.051045337895637366 0.0
9 -11.1284 -2.026 -0.2064 -0.09900000000000009 0.020366141310308006
