atom_idx x y z attribution binding
4 -5.0492 -0.1304 -0.2829 0.28700000000000003 5.617431234482191
6 -2.7966 0.8154 0.1071 0.08396174863387978 3.0511669725556043
0 -0.3788 -1.6237 -0.5579 0.04200000000000004 0.0
5 -5.7254 1.1122 0.079 0.02764230523612843 0.0
8 -0.3244 1.0221 0.2744 0.02200000000000002 0.0
2 -2.8603 -1.2385 -0.5398 0.017000000000000015 3.706817530784228
12 4.4691 0.8781 0.4277 0.0 0.08515839559281471
16 1.9827 -2.8347 -0.84 0.0 0.0009271528813294968
15 2.0155 -1.6443 -0.4652 0.0 0.0
14 3.1768 -1.0123 -0.2188 0.0 0.1414147085192335
13 5.7012 0.1327 0.245 0.0 0.0
9 0.8535 0.3254 0.1046 0.0 0.0
11 3.2147 0.2664 0.1839 0.0 0.0
10 2.056 0.9255 0.3427 0.0 0.40304810679569975
17 0.8103 -0.9724 -0.3043 -0.015000000000000013 0.0
1 -1.5508 -0.924 -0.3869 -0.018000000000000016 0.0
7 -1.5178 0.3905 0.0268 -0.019000000000000017 0.0
3 -3.6258 -0.1843 -0.2408 -0.05213401816693308 0.0
