atom_idx x y z attribution binding
12 -0.8722 -1.9709 0.8321 0.006000000000000005 0.0
11 -2.0456 -1.3207 0.5021 0.006000000000000005 0.0
8 -3.2757 0.5757 -0.3676 0.0040000000000000036 0.0
9 -3.2107 1.7309 -0.8629 0.0 0.9794657704682224
10 -4.5829 -0.0581 -0.1496 0.0 0.0
14 1.6546 -1.6988 0.8218 -0.01599999999999996 0.49502943607876215
6 -0.8574 0.5118 -0.2376 -0.020999999999999963 0.0
16 3.8457 -0.5932 0.438 -0.032999999999999974 0.0
3 2.2404 1.5062 -0.5351 -0.034999999999999976 0.0
0 4.3864 0.5792 -0.0446 -0.04799999999999999 0.0
7 -2.043 -0.0858 -0.0302 -0.05299999999999999 0.0
13 0.3605 -1.392 0.6347 -0.07599999999999996 0.0
5 0.3627 -0.0373 0.0508 -0.09999999999999998 0.7422527961303276
15 2.4555 -0.6948 0.4229 -0.10999999999999999 0.0
4 1.6818 0.3435 -0.0575 -0.11199999999999999 0.9550477537527123
2 4.3216 3.1077 -1.1374 -0.11299999999999999 0.0
1 3.6165 1.6343 -0.5321 -0.14099999999999996 0.9955356300003677
