atom_idx x y z attribution binding
20 -5.5691 2.009 -0.5851 0.019291828495744734 0.40632302724051
15 -2.6777 -0.6593 -0.3021 0.00428190316076793 0.0
0 1.4378 -2.4694 0.5172 0.0 0.27835401300201756
10 4.8305 0.6624 -2.2978 0.0 0.0
25 -0.8148 -2.238 -0.3201 0.0 0.0
14 -1.3218 -0.9185 -0.8845 0.0 0.0
1 0.659 -2.1165 -0.5763 0.0 0.0
12 3.1331 0.2669 -0.7177 0.0 0.0
11 3.5743 0.2404 -1.9733 0.0 0.02085364264717075
13 -0.3584 -0.0331 -0.3936 0.0 0.21165029744801403
26 -1.1326 -2.2385 1.0347 0.0 0.8511406617286598
8 6.1576 1.6536 0.9261 0.0 0.0020439208614319634
2 0.8144 -0.6236 -0.849 0.0 0.0
6 3.9853 0.7363 0.2598 0.0 0.0
5 3.3328 0.6674 1.4109 0.0 0.018951757934832805
4 2.0994 0.1648 1.152 0.0 0.0
3 1.9654 -0.0846 -0.1495 0.0 0.0
9 5.6629 1.1203 -1.3469 -1.3877787807814457e-17 0.0037707426243522688
7 5.2752 1.1723 -0.0552 -1.3877787807814457e-17 0.0
21 -6.5741 2.799 0.5768 -0.006119824763468992 0.0
17 -4.6774 0.7866 0.1295 -0.020622943128951257 0.0
16 -3.1419 0.6251 -0.583 -0.03729759293995023 0.32856389993128887
22 -7.1363 1.7793 1.5929 -0.15316798774652501 0.3565610777063336
24 -5.749 3.8658 1.3329 -0.15316798774652501 0.8054555893130179
19 -5.3716 -0.5636 -0.0746 -0.1751424871626115 0.655813999530482
18 -4.5687 0.9871 1.6198 -0.1751424871626115 0.27910194410475514
23 -7.7512 3.4853 -0.1558 -0.21902204845374057 1.0899046833189971
