atom_idx x y z attribution binding
6 5.1151 -2.2441 0.2665 0.20750000000000002 0.0
7 4.3174 -2.5805 1.1705 0.14700000000000002 2.29006677295382
2 8.6887 -0.5687 2.0637 0.052000000000000046 0.0
50 9.31 -2.8479 2.0822 0.052000000000000046 0.0
5 6.4477 -2.0565 0.6681 0.03300000000000003 2.345865738877342
3 8.3024 -1.9133 2.0483 0.02200000000000002 0.0
13 2.7996 -0.7835 -1.782 0.010000000000000009 0.0
15 2.4402 -0.0862 -0.6137 0.009000000000000008 0.0
17 0.354 1.1145 -0.9868 0.007000000000000006 0.0
51 10.6458 -2.4781 2.1298 0.006000000000000005 0.0
1 10.0061 -0.2036 2.1104 0.006000000000000005 0.0
19 -0.6963 1.8667 -0.4474 0.0030000000000000027 0.0
18 0.0853 0.264 -1.8932 0.0010000000000000009 0.2656500906759505
34 -7.1251 0.2382 -1.4056 0.0 0.002575801221802817
33 -6.904 -0.5571 -0.4379 0.0 0.0
35 -7.936 -1.4483 -0.1148 0.0 0.0
37 -10.1732 -1.9153 0.3777 0.0 0.0
36 -9.2542 -1.5499 -0.7729 0.0 0.0
31 -4.7359 0.4923 -0.5027 0.0 0.0
32 -5.5833 -0.4845 0.2737 0.0 0.0
39 -7.9348 -2.4461 0.9077 0.0 0.0
38 -9.3046 -2.317 1.5368 0.0 0.0
29 -2.4219 -0.6481 0.2178 0.0 0.13266496560247817
40 -7.7468 -3.7977 0.2926 0.0 0.0
41 -7.7376 -4.8148 1.0176 0.0 0.0012225540994747874
42 -7.5801 -3.9589 -1.0728 0.0 0.0011769780993564397
43 -7.4056 -5.2623 -1.588 0.0 0.0
44 -5.9082 0.0371 1.6581 0.0 0.0
30 -3.0845 1.22 1.5896 0.0 0.10741810923107728
0 11.0008 -1.1546 2.1441 0.0 0.0
28 -3.0827 0.7364 0.1655 0.0 0.0
21 -2.6633 3.1283 -1.1556 0.0 0.0
27 -3.6828 3.9866 0.9801 0.0 0.0
14 2.5667 -0.3071 -2.9114 0.0 0.37091598540992643
20 -2.071 1.7627 -0.8873 0.0 0.0
26 -3.6326 4.7659 2.1168 0.0 0.0
22 -2.6352 3.9736 0.0686 0.0 0.0
23 -1.5567 4.7765 0.3631 0.0 0.0
24 -1.4993 5.5593 1.4993 0.0 0.0
25 -2.545 5.5624 2.3953 0.0 0.0
47 4.1529 3.2654 0.2777 -0.0020000000000000018 0.0
48 4.42 3.1404 -1.1571 -0.0040000000000000036 0.0
49 5.1188 1.9883 -1.6124 -0.0040000000000000036 0.0
4 6.8465 -2.2366 2.0045 -0.0040000000000000036 0.0
12 3.4672 -2.1094 -1.7036 -0.0050000000000000044 0.0
10 5.1512 -2.5746 -3.2966 -0.0050000000000000044 0.0
11 3.6844 -2.7869 -3.0003 -0.0050000000000000044 0.0
45 2.0341 1.9518 0.6726 -0.008000000000000007 0.0
46 3.4264 2.2795 1.0667 -0.008000000000000007 0.0
16 1.8039 1.2295 -0.583 -0.009000000000000008 0.0
9 5.6688 -1.6961 -2.1649 -0.027000000000000024 0.0
8 4.738 -2.0517 -1.0816 -0.031000000000000028 0.0
