atom_idx x y z attribution binding
1 0.1468 -1.7392 0.8773 0.133 1.57715272584981
12 2.3681 -1.9875 1.5668 0.06799999999999995 0.0
0 1.0725 -2.4401 1.5477 0.06299999999999994 0.0
17 3.6704 2.516 -1.0096 0.038999999999999924 0.8370899533447457
2 0.4315 -0.604 0.2174 0.03299999999999992 0.0
4 -1.9608 -0.393 -0.4884 0.028000000000000025 0.0
11 2.727 -0.8378 0.9153 0.025000000000000022 0.28627238716890313
3 -0.5763 0.1164 -0.4888 0.02200000000000002 0.6378306871620311
10 1.7248 -0.1342 0.2249 0.02100000000000002 0.0
13 4.0344 -0.3726 0.9292 0.007000000000000006 0.0
15 5.7935 1.3051 0.2736 0.0040000000000000036 0.0
7 -4.6495 0.5173 0.2522 -0.0010000000000000009 1.238620153434521
8 -3.9561 -0.4895 1.0317 -0.0010000000000000009 0.0
6 -4.2662 0.339 -1.1358 -0.0030000000000000027 0.0
9 -2.4523 -0.2469 0.9435 -0.006000000000000005 0.0
18 2.1055 0.9906 -0.4053 -0.006000000000000005 0.3158245907420945
5 -2.8001 0.5356 -1.3327 -0.009000000000000008 0.0
14 4.4027 0.7811 0.2775 -0.01200000000000001 0.24862578548490127
16 3.3909 1.4383 -0.3854 -0.013000000000000012 0.0
