atom_idx x y z attribution binding
32 -4.6988 0.571 -0.9734 0.051000000000000045 0.0
31 -3.2509 0.993 -0.8344 0.03600000000000003 0.0
8 -2.7681 0.7948 0.571 0.028000000000000025 0.005799671500083026
5 -5.1399 -0.3326 0.0504 0.026000000000000023 0.0
17 3.5275 1.9564 -3.0377 0.02300000000000002 0.00181231006127388
33 -7.4471 -0.0343 -0.7943 0.02100000000000002 0.0
2 -8.4521 -1.742 1.0888 0.019000000000000017 0.0
1 -9.268 -1.1512 0.1956 0.019000000000000017 0.7460658295687382
3 -7.1061 -1.4642 1.0281 0.018000000000000016 0.0
0 -8.7954 -0.309 -0.7377 0.017000000000000015 0.0
19 5.361 1.6092 -0.6724 0.014000000000000012 0.0
16 3.1549 -0.4253 -3.1088 0.01200000000000001 0.0018063193220074604
29 1.7597 2.016 -0.4169 0.006000000000000005 0.0
13 1.4981 -0.3221 -0.5914 0.006000000000000005 0.0
28 5.0537 -0.7807 -0.8849 0.0050000000000000044 0.0
25 7.6194 -2.548 0.9923 0.0040000000000000036 0.0
22 7.9394 -0.1689 1.2143 0.0020000000000000018 0.0
18 4.666 0.5056 -1.1735 0.0010000000000000009 0.6299710345456615
14 1.8086 0.8731 -1.3075 0.0010000000000000009 0.0
4 -6.5423 -0.6099 0.0986 -0.0020000000000000018 0.0
30 0.9888 1.7315 0.8343 -0.0050000000000000044 0.0
12 0.0187 -0.2929 -0.166 -0.0050000000000000044 0.0
10 -1.5489 2.5588 1.4684 -0.006000000000000005 0.3170338912707257
6 -4.3242 -0.9897 1.0338 -0.007000000000000006 0.0
27 6.1496 -1.0024 -0.0855 -0.008000000000000007 0.8068276482518115
20 6.4577 1.3804 0.1276 -0.009000000000000008 0.0
21 6.8514 0.0725 0.4207 -0.010000000000000009 0.6628410995191034
9 -1.4968 1.4283 0.8445 -0.010000000000000009 0.0
26 6.5301 -2.2858 0.1977 -0.014000000000000012 0.0
11 -0.2132 0.9548 0.5064 -0.015999999999999903 0.8865555079487097
7 -2.8454 -0.6923 0.8699 -0.016999999999999904 0.0
23 8.3187 -1.4548 1.4966 -0.020999999999999908 0.4705271673524981
24 9.7061 -1.7401 2.5086 -0.030999999999999917 0.0
15 3.2818 0.7703 -2.1834 -0.03399999999999992 0.0
