atom_idx x y z attribution binding
11 3.3678 -0.7474 0.0473 0.262 0.0
12 3.2509 -1.6159 0.9374 0.22199999999999998 1.5490538820248558
17 5.2856 0.8211 -0.1061 0.08899999999999997 0.0
15 6.9156 -0.8613 -0.0991 0.08099999999999996 0.0
16 6.7779 0.6036 -0.3644 0.07599999999999996 0.0
13 4.7568 -0.5633 -0.4774 0.06999999999999995 0.0
14 5.6728 -1.3907 0.1177 0.05699999999999994 2.3934231602100366
10 2.2806 -0.0205 -0.4059 0.029999999999999916 0.01407634184996604
18 0.5165 -1.1141 0.9287 0.008000000000000007 0.0
8 -0.036 0.7271 -0.3945 0.008000000000000007 0.0
9 0.9565 -0.17 0.0644 0.008000000000000007 0.0
23 -4.317 -0.2051 0.8882 0.0 0.0
22 -3.0672 -1.2995 2.6837 0.0 0.0
21 -3.0502 -0.5656 1.4107 0.0 0.0
20 -1.7576 -0.3215 0.8827 0.0 0.0
19 -0.8155 -1.2082 1.3461 0.0 0.0
0 -5.7452 1.5163 -2.6298 0.0 0.0
1 -6.4986 0.6322 -1.8859 0.0 0.0
7 -1.3448 0.6402 0.0111 0.0 0.003504488508593365
6 -2.2992 1.9395 -0.7785 0.0 0.0
5 -4.4695 1.9045 -2.2807 0.0 0.0
4 -3.9507 1.3559 -1.1136 0.0 0.01165013963161612
3 -4.6745 0.4715 -0.3482 0.0 0.02174916684074388
2 -5.9673 0.0996 -0.7332 0.0 0.0
24 -5.2966 -0.5358 1.6386 0.0 0.054816365634976924
