atom_idx x y z attribution binding
25 3.0264 -3.4937 -1.0462 0.30819166666666664 2.0597970004543837
0 9.129 2.267 0.8756 0.03500000000000003 0.0
29 5.323 0.3605 2.5473 0.03500000000000003 0.8039940957697053
5 4.4323 -0.4928 0.2055 0.03400000000000003 0.0
24 3.1724 -2.3451 -0.3069 0.03300000000000003 0.0
7 2.7032 -1.1045 -1.039 0.02200000000000002 0.0
9 0.8716 0.4139 -1.0315 0.020000000000000018 0.8035424340960792
26 4.63 -1.9886 -0.0661 0.009000000000000008 0.0
28 6.0554 0.6288 1.5639 0.008000000000000007 0.0
3 6.4425 0.5124 -0.6877 0.007000000000000006 0.0
20 -6.7704 0.5953 0.0539 0.007000000000000006 0.0
10 -0.6112 0.7882 -0.3324 0.006000000000000005 0.0
11 -0.9423 -0.1878 0.7597 0.0040000000000000036 0.928704722152933
12 -0.5356 2.188 0.2636 0.0040000000000000036 0.3479990670821812
4 5.6461 0.2148 0.3418 0.0030000000000000027 0.0
13 -1.7809 0.7109 -1.5509 0.0020000000000000018 0.33921719038764125
19 -5.6762 1.4997 0.2363 0.0 0.0
15 -2.0369 -1.7736 -0.6794 0.0 0.6697878827028568
17 -4.094 -0.1705 -0.2964 0.0 0.1616665907754475
16 -3.3459 -1.0329 -2.6334 0.0 0.175987675256853
1 8.0204 1.6153 0.716 0.0 0.0
14 -2.7862 -0.6002 -1.278 0.0 0.0
2 7.6302 1.2084 -0.532 0.0 0.0
30 7.2079 1.309 1.7477 0.0 0.0
21 -7.3207 0.78 -1.277 -0.0010000000000000009 0.0
18 -4.5038 1.0978 -0.634 -0.0040000000000000036 0.0
27 5.2909 -2.1886 -1.2736 -0.01200000000000001 0.9708917716106756
22 -7.7777 0.9348 1.0579 -0.018000000000000016 0.0
23 -6.4494 -0.786 0.2347 -0.018000000000000016 0.0
8 1.3659 -0.7233 -0.4438 -0.10399999999999998 0.0
6 3.6675 -0.1408 -0.8912 -0.10899999999999999 0.9874482026006993
