atom_idx x y z attribution binding
9 5.0395 1.5812 -0.7598 0.6072029094587368 2.563224190997664
7 3.993 0.6581 -0.1819 0.5674562982005141 0.0
10 4.558 -0.986 -0.4349 0.09689385962899222 0.0
4 1.2004 -1.05 -0.4559 0.010000000000000009 0.0
11 0.1766 1.0753 -0.3226 0.010000000000000009 0.0
16 -4.2878 1.3906 1.2334 0.0 0.23256418916762586
15 -3.3788 0.7514 0.605 0.0 0.0
14 -2.0676 2.8133 0.1459 0.0 0.0
13 -2.1507 1.3633 0.2544 0.0 0.0
12 -1.0179 0.5363 0.0153 0.0 0.0
0 -2.3799 -2.6651 1.0055 0.0 0.0
1 -2.3461 -1.4696 0.4764 0.0 0.1719900856182947
3 0.0011 -1.6496 -0.1129 0.0 0.0
2 -1.0909 -0.8515 0.1181 0.0 0.08833920847893786
17 -3.5871 -0.6783 0.2166 0.0 0.0
6 2.5034 0.9951 -0.9224 -0.010000000000000009 0.4559211820976849
5 1.3175 0.3066 -0.5676 -0.014000000000000012 0.0
8 3.9367 0.9772 1.3045 -0.03200000000000003 1.4692658760570334
