atom_idx x y z attribution binding
11 1.2256 2.5557 -0.8935 0.1679137629142068 2.406440447017566
8 2.6978 0.1564 -0.4424 0.13 2.4270206791037543
10 0.6495 1.4941 -0.2272 0.061000000000000054 0.0
3 0.7291 -0.8345 0.2469 0.016000000000000014 0.9965249133387355
14 -1.4023 0.3732 0.4653 0.008000000000000007 0.0
6 3.0846 -0.9804 0.3189 0.006955974842767332 0.0
9 1.2784 0.1625 -0.6621 0.0040000000000000036 0.0
7 4.2618 -1.3523 0.5562 0.0007488465527025756 0.037548619198942694
0 -2.66 -2.0564 -0.2088 0.0 0.2424174316683938
13 -1.4615 2.5622 -0.3539 0.0 1.6775897099603907
15 -2.7426 0.1639 0.1135 0.0 0.5026253228559608
12 -0.8254 1.3338 -0.5307 -0.0020000000000000018 0.0
1 -1.2979 -1.9404 -0.4629 -0.010000000000000009 0.0
2 -0.6695 -0.9447 0.5182 -0.01100000000000001 0.0
4 1.826 -1.5956 0.7473 -0.026000000000000023 0.0
5 1.7697 -2.6524 1.4597 -0.030000000000000027 0.040353299863786496
