atom_idx x y z attribution binding
12 4.9221 0.6117 0.0415 0.08792757803452755 0.0
14 2.9024 1.4949 -0.9861 0.0595 0.0
11 3.8147 0.3156 -0.9455 0.027999999999999914 0.0
15 3.4238 2.4325 -1.8725 0.02499999999999991 2.399983736667741
16 1.5323 1.0373 -1.4547 0.018999999999999906 0.0
13 5.5136 1.8437 -0.2304 0.016000000000000014 2.6445005865303224
6 1.0089 0.0885 -0.3986 0.013000000000000012 0.0
7 2.1017 -0.8238 0.1232 0.013000000000000012 0.0
17 1.6006 0.3443 -2.6505 0.01200000000000001 1.0346290141104404
22 -4.0009 -0.2427 0.3051 0.0 0.0
21 -3.9589 -2.5988 0.747 0.0 0.038441888177890814
20 -3.3337 -1.5686 0.0711 0.0 0.0
19 -1.8829 -1.345 1.8976 0.0 0.09337136030816132
18 -1.8703 -1.4931 0.4995 0.0 0.0
0 -4.9402 2.3927 -0.2256 0.0 0.009216962835362212
1 -3.9404 1.8622 -1.0347 0.0 0.0
9 1.5643 -2.616 1.4717 0.0 0.0
4 -1.2255 -0.304 -0.1388 0.0 0.0
3 -2.1219 0.3139 -1.0099 0.0 0.015210553537581915
2 -3.1294 0.864 -0.2353 0.0 0.0
23 -4.2039 0.0188 1.6588 0.0 0.01607765464366134
10 3.1969 -0.8816 -0.7281 -0.008109390649913228 0.18463009828205812
8 1.5595 -2.1066 0.1767 -0.009000000000000008 0.36329354204751163
5 -0.0793 -0.6135 -0.8641 -0.009000000000000008 0.06759506970454113
