atom_idx x y z attribution binding
1 -0.7909 1.5788 1.956 0.2220000000000001 1.5797477517590393
0 0.0103 0.5078 2.0863 0.04700000000000004 0.0
4 -2.9314 3.3154 0.7559 0.029000000000000026 1.7912144931714817
2 -1.5699 1.3505 0.8673 0.014000000000000012 0.0
3 -2.5638 2.0556 0.2333 0.006000000000000005 0.0
13 2.5482 -0.807 0.48 0.0040000000000000036 0.9820118133844027
5 -3.1533 1.5345 -0.8543 0.0030000000000000027 0.44954365711072997
6 -2.8062 0.3415 -1.3504 0.0030000000000000027 0.0
10 -0.2319 -0.4006 1.1132 0.0020000000000000018 0.0
7 -3.4366 -0.2032 -2.5042 0.0020000000000000018 1.3483782281187306
11 0.3962 -1.683 0.9082 0.0010000000000000009 0.0
15 2.095 1.286 -1.1572 0.0 0.0
16 0.9684 0.6 -1.9546 0.0 0.3270044710019748
17 2.9292 2.1418 -2.166 0.0 0.10787388924958587
18 1.4753 2.2697 -0.1351 0.0 0.43401063485104413
12 1.5834 -1.6308 0.0062 -0.005999999999999894 0.0
8 -1.844 -0.3374 -0.7338 -0.009999999999999898 0.8908552763358962
19 2.1226 -3.0976 -0.0417 -0.010999999999999899 0.0
14 3.1698 0.0636 -0.3428 -0.0119999999999999 0.0
9 -1.2122 0.1269 0.3607 -0.03199999999999992 0.0
