atom_idx x y z attribution binding
20 -1.2528 4.4745 -0.2142 0.051999999999999935 0.0
19 -2.4998 3.8242 -0.2257 0.04200000000000004 0.12227457995274525
11 -1.5226 0.9758 -1.883 0.025000000000000022 2.0988696799927427
15 -5.7482 1.1503 -2.216 0.02400000000000002 2.044707067460263
13 -4.3426 2.6327 -1.0969 0.019000000000000017 0.0
28 2.9949 2.1107 -1.5455 0.016000000000000014 0.2767809062572203
17 -4.9733 -0.9949 -0.9758 0.015000000000000013 0.8496935271631059
21 -1.1192 5.6585 -0.7584 0.01200000000000001 1.3422824908546447
6 -2.3738 -2.0081 0.5106 0.01200000000000001 0.0
16 -4.5041 0.1655 -0.4242 0.01200000000000001 0.0
9 -3.0005 0.2149 -0.2695 0.010000000000000009 0.0
10 -2.4148 1.3603 -1.0818 0.006000000000000005 0.0
8 -2.4434 -1.1191 -0.6937 0.0050000000000000044 0.0
23 0.3935 5.0843 1.436 0.0050000000000000044 0.0
14 -4.917 1.3101 -1.3036 0.0050000000000000044 0.0
22 0.0455 4.0461 0.3441 0.0040000000000000036 0.0
29 1.995 2.0243 -2.4727 0.0020000000000000018 0.0
18 -5.9153 -1.5668 -0.1183 0.0010000000000000009 0.0
0 2.4085 -2.7432 0.7093 0.0 0.45406276104549076
2 0.0241 -2.8769 0.4847 0.0 0.0
3 0.3211 -3.9566 1.3199 0.0 0.04161878023769089
7 -2.7758 -3.449 0.2406 0.0 0.0
5 -1.0204 -2.0277 1.1561 0.0 0.0
4 0.2322 -5.1965 0.7805 0.0 0.0
37 2.9626 -1.4735 -1.5084 -0.0020000000000000018 0.0
33 5.1131 0.6289 2.6427 -0.0040000000000000036 0.013505110745310613
1 1.2886 -2.0652 0.2326 -0.007000000000000006 0.0
12 -2.994 2.6382 -0.7767 -0.007000000000000006 0.0
38 1.514 -1.6679 -1.1686 -0.009000000000000008 0.0
39 0.9254 -2.7523 -2.0904 -0.015000000000000013 0.0
32 4.0176 0.0062 2.4744 -0.019000000000000017 0.0
27 2.6735 1.4875 -0.349 -0.02200000000000002 0.0
31 3.5315 0.0162 1.2446 -0.027000000000000024 0.05710009229546827
36 5.2301 -0.7258 -1.6342 -0.029000000000000026 0.0
34 3.3514 -0.6638 3.5625 -0.04600000000000004 0.8296929452597452
24 0.1123 2.7003 0.9449 -0.049000000000000044 0.0
35 3.8162 -0.633 -1.0306 -0.05300000000000005 0.0
30 3.7081 0.424 -0.0064 -0.05400000000000005 0.0
25 1.4405 2.4262 1.645 -0.05400000000000005 0.0
26 2.6323 2.5705 0.7249 -0.06400000000000006 0.0
