atom_idx x y z attribution binding
24 6.2956 -0.139 0.6962 0.007998690415606441 1.1546149873092664
30 10.4065 1.7076 0.0677 0.006034468439622881 0.0
29 9.2498 0.3005 2.6313 0.006034468439622881 0.0
25 7.4619 0.975 0.2272 7.911751044994975e-05 0.0
36 1.9375 -1.7772 -1.1467 2.7755575615628914e-17 0.2606538359022916
6 -3.4698 0.1812 0.1517 2.7755575615628914e-17 0.0
21 5.2469 0.5331 1.8169 2.7755575615628914e-17 0.0
16 -2.4649 0.6709 -0.6676 0.0 0.0
35 1.8276 -0.5094 -1.6779 0.0 0.0
23 5.0204 -0.4745 2.9236 0.0 0.5380271051043051
22 5.8878 1.7757 2.4087 0.0 0.4762948006804061
20 3.7679 1.0134 1.1224 0.0 0.27021393755842704
19 3.4688 0.1459 0.0913 0.0 0.0
1 0.3811 -0.1372 -1.9142 0.0 0.0
17 1.0669 0.4828 0.2171 0.0 0.07559613910799057
0 0.2859 0.6056 -3.0876 0.0 0.030555494196205634
15 -2.8746 1.3193 -1.7694 0.0 0.0032183046319837795
7 -4.7985 0.3353 -0.124 0.0 0.0
2 0.0483 0.7027 -0.6983 0.0 0.0
3 -1.259 0.3741 -0.1512 0.0 0.0
4 -1.505 -0.2969 0.9829 0.0 0.0
14 -4.1803 1.4833 -2.063 0.0 0.0
5 -2.8486 -0.4143 1.1672 0.0 0.005478600522730589
18 2.19 0.4954 -0.588 0.0 0.0
8 -5.8555 -0.1703 0.7128 0.0 0.0
9 -5.9983 -1.5891 0.9601 0.0 0.0
10 -7.2021 -2.2091 0.3307 0.0 0.0
11 -6.7509 0.8167 1.28 0.0 0.0
12 -8.1455 0.7655 0.7253 0.0 0.0
13 -5.1456 0.9931 -1.2427 0.0 0.0006361551924433887
31 9.4601 -1.2406 -0.0372 -0.014958042070024102 0.0
27 7.262 2.3297 0.8327 -0.034001309584393596 0.6076844358729652
26 7.5043 1.1478 -1.2879 -0.034001309584393596 0.7338140624580275
28 9.1297 0.4185 0.7198 -0.07586269676048174 0.0
32 9.2777 -1.1553 -1.5714 -0.19314196201470102 1.9949009684211447
33 10.9021 -1.6798 0.2846 -0.19314196201470102 1.7799648276442173
34 8.4635 -2.2791 0.5373 -0.19314196201470102 2.7265828183497076
