atom_idx x y z attribution binding
0 -3.1733 -3.4107 -1.3536 0.135 2.272636404342095
13 4.1633 1.118 -1.8386 0.06512499999999999 1.7971216336783802
10 4.6525 -0.3666 2.5495 0.02862500000000001 0.00628735273054046
11 4.4249 0.3498 0.4376 0.016000000000000014 0.6180703154828822
16 -1.4378 0.5819 0.111 0.01100000000000001 0.0
23 -3.7732 0.879 -0.4154 0.01100000000000001 0.5974133958310659
4 -0.5823 -0.6526 -0.1047 0.01100000000000001 0.0
3 -1.4832 -1.6861 0.0031 0.008000000000000007 0.08046224433412327
12 3.6341 0.5562 -0.647 0.00462499999999999 0.0
2 -2.6967 -1.2785 -0.4866 0.0040000000000000036 0.0
21 -0.8976 4.3221 0.3848 0.0 0.32000782352518625
20 -1.9606 2.729 2.0126 0.0 0.0931752430767277
19 0.5393 2.7814 1.7622 0.0 0.0902470554713011
18 -0.8032 2.9064 1.003 0.0 0.0
17 -0.8412 1.7439 -0.271 0.0 0.36411349048058306
6 0.5624 -1.1733 2.0733 0.0 0.0
7 1.8099 -1.0533 2.5637 0.0 0.013663281685537874
5 0.513 -0.7227 0.8067 0.0 0.0
8 2.5801 -0.5243 1.6207 0.0 0.0
22 -2.6212 0.1995 -0.769 -0.0030000000000000027 0.0
9 3.9118 -0.1809 1.5545 -0.0040000000000000036 0.0
15 1.7653 -0.3187 0.5225 -0.0040000000000000036 0.0
14 2.3514 0.2214 -0.572 -0.0050000000000000044 1.0188976836388668
1 -3.0988 -2.059 -1.725 -0.03242041142767327 0.0
