atom_idx x y z attribution binding
12 1.4034 0.2819 1.0572 0.09999999999999998 0.0
13 2.7982 0.3467 1.0246 0.08499999999999996 0.0
8 -4.7509 -0.2581 -0.0929 0.07399999999999995 1.386573756835628
9 -2.8946 0.6254 0.7768 0.07199999999999995 0.0
11 -1.555 0.718 0.7987 0.06399999999999995 0.0
1 1.3815 -0.1274 -1.2544 0.06399999999999995 0.0
4 -1.4281 -0.8654 -0.9679 0.05799999999999994 0.0
7 -3.4954 -0.1867 -0.0893 0.05599999999999994 0.0
0 2.7567 -0.0643 -1.2915 0.04999999999999993 0.0
5 -2.8128 -0.9697 -1.0002 0.04700000000000004 0.7741855769792447
3 -0.7868 -0.0297 -0.0784 0.04700000000000004 0.8341773411464353
2 0.6702 0.0429 -0.0855 0.027000000000000024 0.7467182421008867
17 5.7665 0.4321 0.9213 0.016000000000000014 0.0
10 -3.6365 1.4378 1.7217 0.01100000000000001 0.0
6 -3.5095 -1.8676 -1.9559 0.010000000000000009 0.0
16 5.5557 0.1166 -1.346 0.008000000000000007 0.860589980271947
15 4.9685 0.2389 -0.2214 0.006000000000000005 0.0
14 3.5091 0.1777 -0.1365 -0.018000000000000016 0.2517153050935895
