atom_idx x y z attribution binding
23 -3.3132 -3.2185 -0.3068 0.16199999999999998 0.0
3 -1.6664 0.5789 -1.111 0.04999999999999993 0.0
0 -3.9283 -2.0784 0.1929 0.04299999999999993 0.0
4 -0.6936 0.9003 -0.095 0.03199999999999992 1.1049334040295151
1 -3.4021 -0.8435 -0.0623 0.014000000000000012 0.0
13 6.158 -3.0396 -0.4018 0.0 0.0
20 -1.96 3.9037 0.5746 0.0 0.04470263934790106
19 -2.1782 6.343 0.2233 0.0 0.0
18 -1.4731 5.1355 0.5995 0.0 0.0
17 -0.2226 5.0488 1.0332 0.0 0.01469234471147102
16 0.061 3.7683 1.2749 0.0 0.025277386553657383
15 -1.0264 3.0465 0.9885 0.0 0.0
14 -1.0998 1.5546 1.1333 0.0 0.0
12 4.6577 -2.8713 -0.1737 0.0 0.0
11 4.4272 -1.5033 0.0281 0.0 0.31796064169148214
10 2.2036 -1.7047 0.3102 0.0 0.09630344345642912
9 3.1874 -0.939 0.2694 0.0 0.0
8 3.0621 0.5428 0.4708 0.0 0.0
7 1.6585 0.8829 0.7046 0.0 0.6938504859101701
6 1.1008 0.035 -1.3277 0.0 0.09675961179470019
5 0.6821 0.5879 -0.2808 0.0 0.0
2 -2.2431 -0.7564 -0.8292 -0.027000000000000024 0.0
24 -3.9053 -4.4787 -0.0093 -0.03400000000000003 2.308797736283813
21 -1.6261 -1.8726 -1.3288 -0.04400000000000004 0.0
22 -2.1653 -3.1293 -1.0667 -0.07600000000000007 0.0
