atom_idx x y z attribution binding
1 -4.1859 2.6795 -1.1745 0.04876520663153194 0.0
2 -4.1279 1.1633 -0.9601 0.035265143963930434 0.0
3 -2.8221 0.7391 -1.0961 0.03033862168584267 1.146593929219725
29 -4.6191 0.7746 0.3846 0.024118496827723268 0.0
0 -3.3759 3.3149 -0.2141 0.022215448533604576 1.5830390004827963
30 -5.5079 -0.2964 0.3668 0.018184733066965553 2.4416903789399917
27 -3.3715 0.4968 1.1603 0.018059790862035352 0.0
28 -3.2521 1.5099 2.1393 0.013184733066965548 2.6549721168710376
4 -2.2861 0.5916 0.1709 0.005112560610797123 0.0
5 -1.3629 -0.4922 0.1474 0.0034450722403998046 0.0
18 3.1614 -1.0748 1.4982 0.0 0.0
19 0.3979 -1.7022 0.6741 0.0 0.2501080557061497
25 -2.2043 -2.0252 -1.5132 0.0 0.5379669712980748
24 -1.9809 -3.2008 -2.1284 0.0 0.0
23 -0.9216 -3.9805 -1.846 0.0 0.42997261789050417
22 1.0961 -4.4066 -0.6018 0.0 0.0
21 -0.0197 -3.5904 -0.9025 0.0 0.0
20 -0.2581 -2.3864 -0.2797 0.0 0.0
15 5.7282 0.0569 -0.8597 0.0 0.0
7 0.1463 0.4048 1.8905 0.0 0.0
17 4.2392 -1.1264 0.6334 0.0 0.0
16 4.6653 0.035 0.0105 0.0 4.053461415908038e-05
14 6.1479 1.2134 -1.4764 0.0 0.0
13 5.4825 2.3896 -1.2146 0.0 0.0
12 4.4282 2.3912 -0.3569 0.0 0.0
11 4.0001 1.2149 0.2713 0.0 0.0
10 2.9678 1.2121 1.1118 0.0 0.06927870975441636
9 2.4971 0.1275 1.7526 0.0 0.0
8 1.3449 0.2209 2.6754 0.0 0.0
26 -1.3467 -1.6155 -0.5901 -0.000957346359642286 0.0
6 -0.2614 -0.5615 0.9358 -0.000957346359642286 0.0
