atom_idx x y z attribution binding
0 -3.2128 2.1511 0.4453 0.004757670632651645 1.3295510653066591
15 -2.0415 -2.016 0.6175 0.004757670632651638 0.20472191642577614
6 1.7453 0.7139 0.1553 0.0 0.0
7 2.7104 -0.1523 -0.3376 0.0 0.4152718879370576
8 4.2605 0.2548 0.2963 0.0 0.0
9 5.3689 -0.4127 -0.5522 0.0 0.17736459641978428
10 4.3632 -0.2617 1.7517 0.0 0.5541138728827889
11 4.4708 1.787 0.2876 0.0 0.832323202656191
13 0.6778 -2.0367 -0.7713 0.0 0.14088123385135712
12 0.0839 -1.0917 0.0147 -0.014333985826659075 0.0
5 0.4127 0.3372 -0.411 -0.014333985826659082 0.0
4 -0.6219 1.1304 0.0099 -0.01963769457158055 0.6505749934522591
1 -3.0104 0.8995 -0.1335 -0.022077827438807957 0.0
2 -1.6903 0.349 0.3578 -0.04133920295479008 0.0
14 -1.4406 -1.049 -0.1701 -0.04632955314775689 0.0
3 -1.7427 0.2364 1.754 -0.18350548123776173 0.7068601963740198
