atom_idx x y z attribution binding
3 0.0606 -1.2751 -0.1522 0.08645491433724076 1.687672333687052
1 -2.2258 -1.7027 0.0165 0.0010000000000000009 0.0
13 -0.4496 2.6466 0.9774 0.0 0.4588125166764999
0 -3.4841 -1.1588 -0.2228 -0.0010450856627592375 0.3070885726499445
11 2.0329 1.4833 1.0408 -0.0010450856627592375 1.3292139359583284
15 -2.3707 1.2909 -0.5991 -0.0010450856627592375 0.24140599010428695
12 -0.2004 1.5257 0.2321 -0.0020450856627592384 0.0
6 3.4817 -1.011 -0.7317 -0.009500000000000008 0.0
5 1.9256 -0.2861 -0.8814 -0.0167144477472157 1.7452471029483105
2 -1.1211 -0.7168 -0.3971 -0.037045085662759214 0.0
14 -1.4089 0.6256 0.1676 -0.04404508566275922 0.0
10 0.8705 0.7242 0.9536 -0.05604508566275923 0.0
8 3.4272 -2.4486 -1.3019 -0.08100000000000002 2.6498389998543415
4 1.1324 -0.5606 0.2297 -0.09009540012816808 0.0
9 4.5149 -0.1947 -1.5469 -0.09500000000000003 1.7841883343713216
7 3.9556 -1.058 0.7398 -0.133 2.0692661644612445
