atom_idx x y z attribution binding
6 2.4501 -1.8844 1.2505 0.18220000000000003 0.0
7 3.5782 -1.4952 0.3729 0.18120000000000003 0.0
11 6.2666 -0.7081 -0.4643 0.1649629948364889 1.7886758397729832
8 3.7324 -0.15 0.2046 0.15800000000000003 1.338835417847005
9 5.0658 0.1981 -0.8283 0.12320000000000009 0.0
5 1.1458 -1.4881 0.8612 0.10999999999999999 0.7870869601439506
3 0.652 -0.1674 0.6942 0.06520000000000004 0.0
10 4.665 -0.0622 -2.3002 0.06220000000000003 0.9107383091425493
12 5.4775 1.6811 -0.6688 0.06220000000000003 0.5041351548074349
15 -3.2883 0.9842 -0.4965 0.0 0.0
19 -5.2275 2.6201 0.9537 0.0 0.0
18 -6.702 2.0731 -0.7181 0.0 0.0
17 -5.5978 1.6629 0.0254 0.0 0.0
16 -4.5481 1.4119 -0.8777 0.0 0.007817248729277086
0 -2.9656 -0.3502 -0.3897 0.0 0.0
14 -2.3218 1.9023 -0.2136 0.0 0.0
13 -1.0435 1.4901 0.1729 0.0 0.0
1 -1.6842 -0.7674 -0.0022 0.0 0.0
20 -5.9834 0.5397 0.7249 0.0 0.0
4 1.4606 0.7722 0.9214 -0.0040000000000000036 0.4044577836196057
2 -0.7077 0.158 0.2837 -0.009000000000000008 0.015377594813683181
