atom_idx x y z attribution binding
34 -7.1935 2.1479 0.6742 6.938893903907228e-18 0.9612308401652133
2 -4.3731 1.1853 -1.4616 6.938893903907228e-18 0.0
16 2.3245 2.7354 -1.4552 6.938893903907228e-18 0.0
4 -3.6994 0.3567 -0.4007 6.938893903907228e-18 0.0
6 -1.7663 -1.2743 -0.8456 6.938893903907228e-18 0.0
31 -4.7079 -0.7097 4.0254 6.938893903907228e-18 0.3258049302429948
19 4.2737 -2.0343 0.5779 6.938893903907228e-18 0.4865867935234161
24 8.2909 -2.9912 -0.0895 0.0 0.0
21 4.6808 0.1647 0.4881 0.0 0.11002003994040728
22 6.573 -1.2485 0.1843 0.0 0.0
23 6.8224 -2.7283 0.1557 0.0 0.0
29 -5.9482 -0.9636 3.135 0.0 0.0
25 -3.9223 0.9772 0.9832 0.0 0.0
27 -5.4065 0.7373 1.2906 0.0 0.0
30 -7.1034 -0.0608 3.6239 0.0 0.5426858245256064
32 -6.3648 -2.4455 3.268 0.0 0.10560581670020877
33 -6.2023 1.2804 0.158 0.0 0.0
20 5.1318 -0.9855 0.4236 0.0 0.0
0 -6.2595 2.6408 -1.7558 0.0 0.3542012194401435
18 2.9131 -2.0354 0.7981 0.0 0.0
1 -5.3898 2.0768 -0.8096 0.0 0.0
15 2.7681 1.6408 -2.3553 0.0 0.0
14 2.6535 -0.6465 -2.7553 0.0 0.0847320046065414
12 2.2586 -0.1319 -0.6037 0.0 0.09016857610657553
11 2.0652 -1.4605 -0.283 0.0 0.0
9 -0.1119 -1.1921 -1.0768 0.0 0.07715792904056125
8 -2.4786 -1.8723 -2.0465 0.0 0.038365935823018796
7 -2.0985 -2.0877 0.3719 0.0 0.07293337612330676
5 -2.3422 0.3113 -0.6842 0.0 0.11683918862343107
3 -3.4594 2.0059 -2.1263 0.0 0.15515689967686194
13 2.5552 0.2772 -1.8836 -6.938893903907228e-18 0.0
26 -3.2055 0.1833 1.8853 -6.938893903907228e-18 0.3222161718548646
10 0.5666 -1.5879 0.0776 -6.938893903907228e-18 0.0
28 -5.5404 -0.6239 1.4931 -6.938893903907228e-18 0.28283633230975347
17 2.952 2.7926 -0.1099 -6.938893903907228e-18 0.0
