atom_idx x y z attribution binding
5 -1.4385 -1.5155 0.5429 0.028000000000000025 0.0
7 -1.8841 -0.286 1.3178 0.028000000000000025 0.0
4 -0.6641 -1.0469 -0.6538 0.02100000000000002 0.0
3 -1.6818 -0.3947 -1.595 0.015000000000000013 0.0
2 -2.1297 0.8727 -0.9121 0.01200000000000001 0.08877679934451076
12 0.4287 -0.1763 -0.3428 0.008000000000000007 0.7502906284942696
11 -0.045 0.9699 0.3642 0.0050000000000000044 0.0
13 1.4191 -0.9347 0.3783 0.0030000000000000027 0.0
0 -4.1096 2.0863 -0.285 0.0 0.4553066068958283
8 -3.2041 -0.3607 1.7341 0.0 2.04510760433139
10 -2.0475 2.0685 1.1034 -0.0020000000000000018 0.702374944603156
9 -1.5774 0.9105 0.4768 -0.0020000000000000018 0.0
1 -3.6356 0.9421 -0.9025 -0.0040000000000000036 0.0
6 -2.5649 -2.1964 0.083 -0.0040000000000000036 2.0653001023610473
15 3.2529 0.5477 1.0284 -0.06799999999999995 0.0
14 2.7943 -0.4186 0.1583 -0.06999999999999995 0.4247877120698649
19 3.5873 -0.881 -0.8714 -0.09499999999999997 0.0
16 4.5262 1.0354 0.8364 -0.11399999999999999 0.0
18 4.8729 -0.4044 -1.084 -0.118 0.0
17 5.3217 0.5621 -0.2078 -0.13 0.0
