atom_idx x y z attribution binding
8 2.2617 0.2771 -2.5112 0.025961148648648624 2.042669344664672
7 1.6755 -0.5822 -1.6147 0.022965981684992642 0.0
4 -1.1817 0.7586 -0.4612 0.01904336043360433 0.0
6 1.0578 0.1623 -0.4306 0.016961148648648616 0.0
15 1.5381 -1.0304 1.6146 0.01100000000000001 0.33528716004274006
2 -3.1068 -0.329 -1.1571 0.006043360433604317 0.0
0 -2.0588 -2.3811 -1.6907 0.0 0.3976387995654642
13 3.8357 0.9162 2.6775 0.0 0.14778222621393722
3 -2.0148 0.4375 -1.517 0.0 0.44746805284420854
1 -2.7317 -1.7102 -0.6742 0.0 0.0
5 -0.254 -0.2527 -0.2221 -0.0009566395663956895 0.520937045328784
17 -1.3149 2.2016 1.4252 -0.0010000000000000009 0.4685941581608319
21 -5.1808 0.8611 -0.8272 -0.0010000000000000009 1.1057242394920939
10 3.7802 -0.9797 -0.4129 -0.002899400509156602 0.0
11 3.3656 0.0633 0.4745 -0.0040000000000000036 0.0
16 -1.9394 1.135 0.7898 -0.004956639566395693 0.0
20 -4.0299 0.3646 -0.1863 -0.004956639566395693 0.0
14 1.9026 0.0305 0.8119 -0.006000000000000005 0.0
18 -3.3228 1.5974 0.3902 -0.013956639566395701 0.0
12 4.1676 -0.0552 1.7518 -0.015000000000000013 0.0
19 -4.0472 2.0745 1.4696 -0.019000000000000017 1.7291706567078766
9 2.6955 -1.5795 -1.1467 -0.027156947414719856 0.0
