atom_idx x y z attribution binding
13 -0.1148 0.6962 0.9694 0.005952888888888883 0.0
0 -2.5012 -2.5553 -1.3941 0.0 0.5597096737842164
8 4.5988 -0.1016 -0.3229 0.0 0.0
12 1.8856 -1.6858 1.1648 0.0 0.0614382408479561
11 2.5186 -0.8751 0.4325 0.0 0.0
1 -2.5824 -1.3394 -0.7591 0.0 0.0
9 5.8676 -0.1571 -0.3228 0.0 0.003276686417538125
10 3.8535 -0.93 0.4294 0.0 1.423801814743208
7 3.9626 0.8362 -1.1178 0.0 0.0
6 2.5903 0.8536 -1.0805 0.0 0.0
5 1.8613 0.0158 -0.3208 0.0 0.4057730989329237
4 0.43 0.0853 -0.3267 0.0 0.0
3 -0.1998 -1.1211 -0.4695 0.0 0.27878611550700494
15 -2.2073 1.0611 -0.1225 -0.005913463262670379 1.2778873820834193
16 -3.6423 1.768 0.5223 -0.01224363376044213 0.0
14 -1.579 0.2658 0.8025 -0.013054118861363054 0.0
2 -1.396 -1.1027 0.1844 -0.018960775136057553 0.0
17 -4.3775 0.782 1.4597 -0.09587854145635001 2.69424137788355
18 -4.5858 2.138 -0.648 -0.09587854145635001 2.5626392448732096
19 -3.289 3.0522 1.3085 -0.09587854145635001 1.7067076101492396
