atom_idx x y z attribution binding
35 7.6592 1.98 1.3435 0.14800000000000002 2.6616522547706385
34 7.653 0.6122 1.1682 0.08999999999999997 0.0
4 4.3354 -0.7899 0.7603 0.07892107954500494 0.0
6 2.074 -1.2976 -0.1495 0.07200000000000006 0.0
32 6.3874 0.0581 1.7784 0.07100000000000006 0.0
3 5.8465 -0.7867 0.6347 0.05800000000000005 0.0
1 7.5547 0.2189 -0.2861 0.052000000000000046 0.0
33 6.6118 -0.734 2.8785 0.04300000000000004 1.1828783434299788
0 8.2034 -0.9988 -0.5359 0.025000000000000022 1.3331838848269961
10 1.4285 1.3527 -0.1603 0.008000000000000007 0.0
22 -7.4459 -0.2349 1.7021 0.0 0.0
21 -6.9597 0.2659 0.4938 0.0 0.0
31 -1.9965 -1.0446 -0.4261 0.0 0.06333127578542455
30 -2.2556 -0.5037 -1.6819 0.0 0.0
29 -3.8673 -1.1018 -3.3263 0.0 0.010686915803128479
28 -3.7253 -0.6742 -2.0001 0.0 0.0
27 -5.6524 0.0738 0.1088 0.0 0.0
26 -4.8184 -0.6114 0.9103 0.0 0.0
25 -5.2819 -1.0955 2.0745 0.0 0.0
24 -6.5614 -0.9111 2.458 0.0 0.0
23 -8.7952 -0.0356 2.0977 0.0 0.029537130710649295
18 -5.4932 0.6664 -1.0845 0.0 0.0
20 -7.5948 0.9649 -0.4461 0.0 0.0
19 -6.6869 1.2029 -1.4049 0.0 0.0
17 -4.2821 0.726 -1.8833 0.0 0.0
16 -3.2898 1.4882 -1.2726 0.0 0.0
15 -2.0753 0.9846 -1.732 0.0 0.0
14 -0.9977 1.4216 -0.7336 -0.0030000000000000027 0.0
8 1.3534 -1.0922 -1.4486 -0.009000000000000008 0.0
7 1.6973 -2.6028 0.5121 -0.009000000000000008 0.0
2 6.1801 -0.0292 -0.4649 -0.009000000000000008 0.0
13 0.206 0.8891 -1.242 -0.013499999999999956 0.0
9 1.7259 0.0238 0.8486 -0.014499999999999957 0.0
11 2.6368 1.732 -0.9673 -0.016000000000000014 0.0
12 1.0128 2.5638 0.6425 -0.03300000000000003 0.0
5 3.7585 -1.3282 -0.3644 -0.05899999999999994 0.0
