atom_idx x y z attribution binding
11 3.9045 -1.4963 -0.6849 0.123 0.0
10 4.198 -0.2419 -0.0879 0.09200000000000008 1.7847225090827181
26 -1.2442 -0.5282 1.2265 0.06300000000000006 0.0
27 -1.6485 0.7092 1.9553 0.05800000000000005 0.0
9 5.3196 0.5735 -0.4672 0.029549999999999965 0.0
8 4.9573 1.977 -0.7711 0.02200000000000002 0.1240286203608698
24 -1.0411 -1.6795 -0.8244 0.018000000000000016 0.0
36 -3.4933 0.2803 0.6104 0.015000000000000013 0.0
37 -2.5281 0.1809 -0.6015 0.014000000000000012 0.0
23 0.2614 -3.5721 -0.9763 0.014000000000000012 1.1954513481981262
1 6.2008 0.7652 0.7498 0.013549999999999951 0.0
16 3.9385 -4.9321 1.4534 0.01100000000000001 0.0
20 5.0147 -2.9432 2.0716 0.01100000000000001 0.0
22 0.2362 -2.3395 -0.2657 0.010000000000000009 0.0
21 1.4546 -1.556 -0.6403 0.009750000000000036 0.011125952274346958
17 5.0351 -5.6574 1.8663 0.008000000000000007 0.0
19 6.1084 -3.6645 2.4834 0.008000000000000007 0.0
38 -3.3207 -0.3822 -1.6754 0.007000000000000006 0.0
14 2.7642 -2.7367 1.1336 0.005750000000000033 0.003964425861741663
15 3.9018 -3.5564 1.5461 0.0050000000000000044 0.0018400202198068784
3 5.0188 2.7272 0.3836 0.0030000000000000027 0.17225151189339727
0 7.4085 1.3981 0.3831 0.0020000000000000018 0.2962549978614399
18 6.1295 -5.0263 2.3849 0.0 0.0
31 -5.547 3.0432 3.4323 0.0 0.0
43 -4.5422 -0.3229 -4.5069 0.0 0.0
42 -5.8032 -1.6656 -2.8242 0.0 0.0
41 -5.3048 -0.2873 -3.215 0.0 0.0
35 -4.9007 3.3265 1.1525 0.0 0.0
34 -5.8333 4.3547 1.0475 0.0 0.0
32 -6.4271 4.0271 3.3013 0.0 0.0
33 -6.5829 4.6865 2.1321 0.0 0.0
30 -4.7497 2.6655 2.3375 0.0 0.008456908331770152
44 -6.5259 0.5928 -3.382 0.0 0.0
2 5.4169 1.8331 1.4993 -0.0020000000000000018 0.0
40 -4.4957 0.2851 -2.1252 -0.0020000000000000018 0.19641982509496822
39 -3.0501 -1.4377 -2.2596 -0.0030000000000000027 0.0
7 4.601 2.6053 -1.9419 -0.0040000000000000036 0.0
12 4.717 -1.8712 -1.59 -0.0050000000000000044 0.0
29 -3.8031 1.5667 2.5588 -0.007000000000000006 0.0
13 2.739 -2.3112 -0.2899 -0.008000000000000007 0.006536114187241813
28 -2.9165 1.2602 1.4936 -0.014000000000000012 1.0491061946163212
6 4.31 3.9562 -1.9725 -0.016000000000000014 0.0
4 4.7293 4.0658 0.3476 -0.016000000000000014 0.0
5 4.3675 4.7148 -0.8319 -0.018000000000000016 0.0
25 -1.3112 -0.4214 -0.2238 -0.026000000000000023 1.8889594029106906
