atom_idx x y z attribution binding
17 -4.8758 -1.4153 0.2498 0.3959349206349207 2.610760999282812
15 -4.18 -1.4439 -0.8912 0.3079586206896552 0.0
18 -4.328 -1.0405 1.4178 0.10281623614517743 0.0
14 -2.8368 -1.072 -0.8731 0.06900000000000006 0.0
16 -4.7353 -1.8351 -2.134 0.05400000000000005 0.3225927129931383
19 -3.0301 -0.6818 1.4317 0.05177777777777781 1.349338868983917
20 -2.2813 -0.689 0.3262 0.03200000000000003 0.0
11 -0.9789 -0.368 0.1379 0.03200000000000003 0.0
13 -1.8552 -0.976 -1.7744 0.016000000000000014 0.5404676932814035
25 -1.4897 2.6227 -1.2247 0.0 0.29415975017333373
24 -1.013 4.781 -0.0224 0.0 0.10427976117086102
23 -0.445 3.3878 -0.3769 0.0 0.0
22 -0.1081 2.4893 1.0564 0.0 0.14522355260620617
21 0.6249 1.3662 0.7887 0.0 0.0
0 2.9124 1.839 0.6842 0.0 0.06056835515420663
1 1.9304 1.2644 1.485 0.0 0.0
12 -0.7372 -0.5509 -1.1583 0.0 0.0
10 -0.0616 0.0814 1.166 0.0 0.0
9 0.9103 -0.8421 1.4661 0.0 0.10297077544520376
8 3.8613 -1.0746 -3.0205 0.0 0.006701702679373868
7 4.1383 -2.8647 -1.2642 0.0 0.0061757155056440804
6 5.4363 -0.7074 -1.0871 0.0 0.002649423138914786
5 4.091 -1.3393 -1.5142 0.0 0.0
4 2.8053 -0.6399 -0.5999 0.0 0.023787002928911286
3 3.1575 -0.7851 0.7423 0.0 0.0
2 2.1055 -0.2077 1.6599 0.0 0.0
26 0.8487 3.5432 -1.2084 0.0 0.04832211524332891
