atom_idx x y z attribution binding
49 -8.8966 3.8785 0.5348 0.0007349258734324904 0.6107343006204775
22 9.1904 0.8258 1.2756 0.0 0.0
24 10.5573 0.8433 -0.6689 0.0 0.0
26 11.4579 2.9165 -1.632 0.0 0.0
27 11.5247 4.1542 -1.5379 0.0 0.0
28 12.0898 2.2615 -2.632 0.0 0.0
29 10.0457 2.8737 0.3751 0.0 0.0
30 9.3079 2.1976 1.3213 0.0 0.0
31 4.2995 -0.0437 1.3871 0.0 0.0
32 2.5303 -1.9679 0.6642 0.0 0.010333379105649649
33 1.7038 -3.0076 0.3218 0.0 0.0
34 2.5631 -4.2445 0.1399 0.0 0.0
35 3.4838 -3.9718 -0.8813 0.0 0.003084378812460423
36 1.029 -2.6067 -0.9963 0.0 0.0
37 0.3414 -3.6581 -1.5686 0.0 0.030336267162507407
38 -2.7554 -2.2785 -1.9373 0.0 0.2468665760414579
39 -3.7395 -2.8493 -1.1343 0.0 0.0
40 -4.7642 -3.5438 -2.0411 0.0 0.0
41 -5.7233 -4.0969 -1.2134 0.0 0.8985928932596252
42 -4.432 -1.8325 -0.2734 0.0 0.0
43 -4.0563 -1.9278 1.0743 0.0 1.1806707025984728
23 9.8269 0.1587 0.2653 0.0 0.0
0 -5.7936 4.9346 0.605 0.0 0.22487598170252499
21 8.3831 0.1633 2.3196 0.0 0.0
13 1.7176 0.2211 -1.2975 0.0 0.012832567208227438
7 -2.8927 -0.0603 -1.1773 0.0 0.0
8 -2.8516 0.5371 -2.4438 0.0 0.17964374521647114
20 7.0521 0.0714 2.019 0.0 0.00022655796397843425
10 -0.7739 -1.1406 -1.625 0.0 0.08054665267047426
11 0.1196 -1.4483 -0.6378 0.0 0.0
12 1.0045 -0.3048 -0.2324 0.0 0.0
9 -2.0605 -1.3345 -1.1834 0.0 0.0
14 1.9233 -0.7566 0.8705 0.0 0.0
18 4.9951 1.1503 1.5027 0.0 0.0
15 3.0058 0.2177 1.0833 0.0 0.0
19 6.4391 1.3032 1.8258 0.0 0.0
25 10.6957 2.2236 -0.6518 0.0 0.0
17 4.0825 2.1044 1.2606 0.0 0.001994560604558813
16 2.9049 1.5252 1.0133 0.0 0.0057772746962771624
1 -6.4172 4.6521 -0.6146 -0.008946996466431045 0.0
5 -4.8713 0.4207 0.1249 -0.020412036935537503 1.2270617444472696
6 -4.3003 -0.4217 -0.8002 -0.02332821338155666 0.0
45 -7.7755 -0.49 -0.1486 -0.023739281483823094 2.6304146831233104
47 -8.8816 1.3299 1.924 -0.023739281483823094 2.3752503822905595
2 -6.8812 3.2114 -0.5492 -0.02920283688732339 0.0
44 -7.1701 0.6167 0.4911 -0.03956040105834768 0.0
46 -8.2375 1.632 0.7027 -0.03956040105834768 0.0
48 -7.7667 3.0467 0.6933 -0.0414655591037667 0.0
4 -6.0322 1.0606 -0.3688 -0.0414655591037667 0.0
3 -5.7791 2.4071 -0.3546 -0.046277546475128495 0.7648097306792517
