atom_idx x y z attribution binding
20 6.4328 -0.7954 -0.8038 0.040999999999999995 0.0
3 -1.4618 -0.0864 -0.331 0.01899999999999999 0.0
12 -0.5229 0.096 0.6596 0.012999999999999984 0.07295429270193904
1 0.0266 1.5141 -1.1145 0.0 0.0
18 4.5405 0.936 0.6925 0.0 1.4955307806065212
17 4.1117 -1.3491 1.4276 0.0 1.2783037969889683
15 2.2796 -0.1996 -0.0944 0.0 0.4321889525825077
14 1.7622 0.8748 0.5786 0.0 0.0
13 0.308 1.125 0.3195 0.0 0.0
0 0.6452 0.6516 -2.008 0.0 0.09732255551825256
2 -1.4736 1.175 -1.1655 -0.015000000000000013 0.0
16 3.9038 -0.3549 0.2915 -0.022999999999999993 0.0
19 4.7305 -0.9452 -1.0586 -0.028999999999999998 1.2829531864727777
4 -2.7546 -0.4663 0.1489 -0.034 0.0
9 -4.347 -2.185 0.5361 -0.05100000000000002 0.0
22 7.1843 -1.7018 -1.8063 -0.069 2.051969483763094
23 6.8651 0.6735 -1.0168 -0.069 1.983092734257679
21 6.7833 -1.2297 0.6378 -0.07100000000000001 2.7651206855624713
10 -3.1487 -1.7528 0.1041 -0.088 0.0
5 -3.6447 0.4205 0.667 -0.274 0.0
6 -4.8783 -0.0053 1.1148 -0.279 0.0
8 -6.3825 -1.7366 1.4629 -0.2990834764134047 0.0009246266508755045
11 -2.3631 -2.628 -0.3682 -0.32933333333333337 0.026167426661950884
7 -5.2521 -1.3339 1.0546 -0.339041095890411 0.0
