atom_idx x y z attribution binding
2 -3.1792 -0.1784 -0.0331 0.01899999999999999 2.094209956316358
11 2.6349 -0.8783 -0.0551 0.0 0.14446086281498993
12 3.4081 -2.1084 0.2566 0.0 0.0
10 3.2285 0.2704 -0.5222 -0.0050000000000000044 0.0
9 2.488 1.391 -0.8022 -0.009000000000000008 0.0
13 1.2487 -0.8368 0.1164 -0.02099999999999999 0.0
4 -0.8097 0.5614 -0.091 -0.07799999999999999 0.0
1 -3.9385 -1.1293 0.5276 -0.10500000000000001 2.5768618721531364
8 1.1046 1.3932 -0.6182 -0.11000000000000001 0.0
0 -3.124 -1.9106 1.2218 -0.13099999999999998 0.0
15 -1.8057 -1.453 1.1075 -0.13099999999999998 0.0
7 0.1977 2.3603 -0.8369 -0.142 1.3023762379503583
14 0.5264 0.263 -0.1571 -0.157 0.0
5 -1.0134 1.8667 -0.5146 -0.18799999999999997 0.0
3 -1.8756 -0.3458 0.2993 -0.214 0.0
6 -2.2833 2.6458 -0.5997 -0.358 0.0
