atom_idx x y z attribution binding
5 -0.029 0.5857 1.1441 0.125525 0.49527115131900834
4 1.2056 0.1964 0.4377 0.08085833333333325 0.4999362629374361
18 2.7494 -1.4706 -0.3873 0.07399999999999995 0.0
2 3.2086 0.7999 -0.805 0.07299999999999995 0.0
0 4.7177 -0.9227 -1.6054 0.06599999999999995 1.8854005367358255
17 1.5799 -1.1191 0.2942 0.04899999999999993 0.0
1 3.567 -0.5184 -0.9385 0.04635 0.0
3 2.0536 1.1303 -0.1307 0.04599999999999993 0.0
9 -3.4774 -0.1007 -1.3473 0.0030000000000000027 0.0
8 -3.0221 -1.0954 -0.5105 -0.006000000000000005 0.0
11 -2.7911 1.0955 -1.346 -0.010000000000000009 0.0
14 1.2864 1.0104 3.3915 -0.020000000000000018 0.0
15 -0.0904 -1.5065 2.9414 -0.020000000000000018 0.0
16 -1.5641 1.0123 3.2492 -0.020000000000000018 0.0
10 -4.5922 -0.3109 -2.1594 -0.031000000000000028 0.8808478694871866
7 -1.905 -0.9001 0.3104 -0.03400000000000003 0.0
12 -1.6928 1.2658 -0.5286 -0.03500000000000003 0.0
13 -0.104 0.1969 2.5776 -0.03847500000000004 0.25949181448998854
6 -1.2087 0.289 0.3234 -0.04147500000000004 0.7456360030291431
