atom_idx x y z attribution binding
2 -1.033 -1.7919 0.3421 0.04671318879214614 0.0
1 -1.6116 -2.9956 1.0977 0.022939442525930387 0.0
0 -1.7287 -2.6183 2.4242 0.013692518685179456 0.878744026261935
20 -3.0061 -0.5909 -0.3634 0.005821836171125305 1.3589934354514361
19 -1.9454 -0.5896 0.5018 0.004009877601594769 0.0
10 3.4461 1.5318 -0.1175 0.0 0.06198392768117678
7 2.6704 0.2878 -1.9149 0.0 0.0
8 3.6307 1.1189 -1.3862 0.0 0.0
18 0.1103 3.3558 -1.0172 0.0 0.21404662019827878
17 -2.2428 4.0441 -0.4224 0.0 0.1093537014368972
16 -1.8365 2.1344 -2.0356 0.0 0.5141475935013189
15 -1.3277 2.8441 -0.7605 0.0 0.0
14 -1.292 1.7383 0.5623 -0.00500860150410537 0.426278231871342
12 2.1952 1.5314 1.7838 -0.008861103563473638 0.19881539253392974
9 4.6538 1.49 -2.0538 -0.008861103563473638 0.17655662644040915
6 1.5628 -0.1163 -1.1977 -0.010136819203443004 0.0
13 -0.9428 0.4963 0.1996 -0.01795167718916013 0.0
4 0.2856 -0.0639 0.87 -0.023990512140616427 0.0
11 2.362 1.1344 0.5801 -0.031006089759795796 0.0
5 1.4329 0.3319 0.0726 -0.09386984010211974 0.08862002985972273
3 0.195 -1.4315 0.831 -0.26060788618500386 1.5048538310484747
