atom_idx x y z attribution binding
9 0.934 0.0551 1.4994 6.938893903907228e-18 0.0001782870952972714
20 8.3734 -2.1342 -2.2019 6.938893903907228e-18 0.697104246717356
19 9.2879 0.1276 -1.5524 6.938893903907228e-18 0.18056311640640907
15 6.6947 -3.2966 -0.7742 6.938893903907228e-18 1.3855609974415897
0 -5.536 -0.1746 0.3158 0.0 5.609442008337377e-07
22 3.2132 1.175 1.7651 0.0 0.0
21 9.7256 -1.8851 -0.0973 0.0 0.18135439704031
14 6.5121 -2.2919 0.3509 0.0 0.0
11 2.9247 -0.8557 0.4735 0.0 0.0005298885094087431
23 -1.6661 1.413 -1.1 0.0 0.0
7 -1.1346 1.2864 1.2412 0.0 3.436890687870323e-05
5 -3.5225 1.2485 0.691 0.0 3.946523064951773e-06
4 -4.0871 0.0124 0.022 0.0 1.8514107936862803e-06
10 2.3851 0.0898 1.2167 -6.938893903907228e-18 0.0005276223252990533
8 0.3225 1.348 0.9439 -6.938893903907228e-18 0.00010724507119916796
1 -6.389 -0.1883 -0.6945 -6.938893903907228e-18 2.0846193583665212e-07
13 4.878 -2.09 0.6428 -6.938893903907228e-18 1.0802217283115363
6 -2.0785 1.3144 0.317 -6.938893903907228e-18 1.2285848026477628e-05
17 7.2621 -0.8524 -0.1099 -6.938893903907228e-18 0.500551194386246
18 8.6918 -1.1944 -1.0167 -6.938893903907228e-18 0.0
3 -7.8348 -0.3738 -0.4245 -6.938893903907228e-18 0.0
2 -5.9287 -0.0222 -2.0962 -6.938893903907228e-18 0.0
12 4.3756 -0.8954 0.1414 -6.938893903907228e-18 0.0
16 7.2548 -2.8341 1.5437 -1.3877787807814457e-17 0.3855632302900883
