atom_idx x y z attribution binding
19 2.1295 -2.0204 0.6645 0.2047948305445535 2.6345903742044454
18 2.6008 -0.8648 0.4089 0.10399999999999998 0.0
20 3.9072 -0.6412 0.6324 0.051000000000000045 0.0012074065784289092
7 -1.4236 -1.413 0.1813 0.007000000000000006 0.0
4 1.7536 0.0556 -0.0693 0.00649999999999995 0.0033553998774756063
10 -1.8686 0.0045 0.3035 0.006000000000000005 0.0
2 3.5689 1.5558 -0.1309 0.006000000000000005 0.0
6 -0.0418 -1.442 0.1483 0.005499999999999949 2.08851011434992
1 4.3904 0.5755 0.3603 0.0020000000000000018 0.0
13 -3.903 1.9167 -0.5142 0.0 0.13116884425250297
14 -4.7422 1.9446 1.8563 0.0 0.13102303060706266
15 -5.243 -0.0229 0.368 0.0 0.15738857848620508
17 -0.569 2.0192 0.0834 -0.0040000000000000036 0.5132227152750537
9 -3.3631 -2.0061 -1.0943 -0.007000000000000006 0.4873005139045254
16 -0.5295 0.7201 0.5321 -0.008000000000000007 0.0
12 -4.1804 1.0425 0.7307 -0.009000000000000008 0.0
11 -2.7602 0.2498 1.3027 -0.016000000000000014 0.7132482094340963
3 2.2409 1.2771 -0.342 -0.016000000000000014 0.0
5 0.3567 -0.1761 -0.3107 -0.028000000000000025 0.0
8 -1.9713 -2.0229 -1.1009 -0.039000000000000035 0.0
0 5.6267 0.8162 0.5627 -0.12 0.00020937607846447195
