atom_idx x y z attribution binding
2 -2.7312 0.2832 0.8737 0.08847770641807431 0.0
5 0.4009 -0.5717 -0.2907 0.08752020583086392 0.16421443997793525
19 -3.5847 0.5729 -0.3217 0.055865881176416554 0.0
18 -3.3085 -1.1009 -1.9962 0.05087443350818022 0.36457959592738465
14 3.2591 0.8315 -2.7778 0.04701197607594265 1.285140442364944
0 -4.5117 0.7954 2.3061 0.04687443350818027 1.2008650468767652
20 -4.8179 -0.0982 -0.1564 0.04687443350818027 0.5435161918088349
3 -1.7673 -0.6364 0.5248 0.04572326794355014 0.05451118283972374
1 -3.5804 -0.2107 2.0469 0.03682066841045917 0.0
15 -1.4166 0.3088 -1.5868 0.034819517653441545 0.0
17 -2.9088 0.1822 -1.5916 0.03187443350818031 0.0
4 -0.8124 0.0662 -0.2296 0.027809197604336644 0.0
16 -0.9291 -0.5754 -2.5486 0.0 0.7480398946634063
12 2.4635 0.5558 -0.6015 -0.01407979291980449 0.6044666524288815
7 1.8662 -0.6516 1.5185 -0.01721032326128874 0.0
8 1.695 -2.0176 1.1979 -0.01782375008530096 0.35881908273364393
6 1.3926 0.1697 0.3496 -0.019123537451738004 0.0
9 3.2449 -0.3619 1.9678 -0.027076879395775133 0.0
10 4.1675 0.0147 0.9539 -0.036154228660741694 0.28525866058946714
11 3.6764 -0.3521 -0.3525 -0.06705238529265745 0.0
13 2.1185 0.418 -2.0519 -0.09743184703058005 0.0
