atom_idx x y z attribution binding
9 2.6038 -0.4279 -0.2362 0.1782166666666667 0.0
10 3.2182 -1.3268 0.3731 0.17575833333333324 4.214946129365904
12 3.5313 1.1487 1.3951 0.08099999999999996 0.0
11 2.7333 0.8675 0.2522 0.06099999999999994 3.5931248983645334
13 1.6686 -2.0114 -1.8287 0.040999999999999925 0.09317650572171308
8 1.7525 -0.6421 -1.4346 0.02299999999999991 0.0
2 -3.4354 0.2557 1.5592 0.0050000000000000044 0.0
5 -2.3611 1.3662 -0.6861 0.0050000000000000044 0.0
0 -3.5897 1.7773 -0.2201 0.0 0.0
1 -4.1429 1.233 0.9016 0.0 0.0
14 -0.2328 -1.1533 0.7666 0.0 0.0
15 -1.3189 -1.0969 1.5623 -0.006000000000000005 0.006854622332270265
7 0.4689 0.0897 -1.3482 -0.009000000000000008 0.02576019593128235
3 -2.1946 -0.17 1.1017 -0.01200000000000001 0.0
4 -1.6323 0.3703 -0.0222 -0.01200000000000001 0.006001899059273586
6 -0.4132 -0.2357 -0.2367 -0.019000000000000017 0.016827450929219435
