atom_idx x y z attribution binding
0 -1.4403 -2.5451 -1.3388 0.41390097156130146 2.6280338474371177
1 -1.1892 -1.5401 -0.4217 0.2546042904949265 0.0
3 0.487 -0.1775 0.3962 0.020507022454116397 0.0
12 -1.8056 0.6202 0.4806 0.020507022454116397 0.0
4 1.9122 0.2332 0.1741 0.01386995887764586 0.0
14 -2.0947 -0.3379 -0.666 0.007624740038500888 0.0
10 -0.3802 1.0741 0.3143 0.006869958877645854 0.0
5 2.7575 -0.818 -0.1302 0.0 0.2664685167731208
6 4.3762 -0.2904 0.1058 0.0 0.0
7 4.5882 1.0573 -0.5997 0.0 0.4874144675256956
8 4.654 -0.1345 1.6085 0.0 0.252134838175457
9 5.3412 -1.3305 -0.4831 0.0 0.09033217619846642
11 0.016 1.9588 1.2998 0.0 1.6682875647391069
15 -3.4237 -0.7203 -0.7044 -0.0003143707046626698 1.3380876937642026
13 -2.7151 1.6563 0.5504 -0.005834696522798888 1.3454778214267278
2 0.1173 -1.1082 -0.5565 -0.15110726210217673 0.24884765297170414
