atom_idx x y z attribution binding
9 2.8543 0.5105 3.0535 0.21300000000000008 2.438390731139483
8 2.1996 0.1007 2.0562 0.11199999999999999 0.0
6 0.8671 -0.5219 2.0905 0.07900000000000007 0.0
5 0.468 -0.8451 0.7648 0.06600000000000006 0.0
3 -1.8607 -0.5036 0.1339 0.061000000000000054 0.0631958440796327
16 -2.6826 -0.0911 1.1616 0.009000000000000008 0.0
14 1.7049 -0.4938 -1.4805 0.0030000000000000027 0.0
2 -2.05 -0.0269 -1.1484 0.0010000000000000009 0.0
12 3.87 0.5423 -1.2983 0.0 0.0
13 2.8562 -0.0104 -2.0434 0.0 0.0
10 2.5576 0.124 0.6404 -0.0020000000000000018 0.04202696941673879
17 -3.7106 0.803 0.9416 -0.0040000000000000036 0.0
1 -3.0694 0.8668 -1.395 -0.0040000000000000036 0.0
11 3.713 0.6074 0.0585 -0.0050000000000000044 0.0
7 0.2369 -0.7083 3.1631 -0.006000000000000005 2.6243821840731436
15 1.5258 -0.4358 -0.0926 -0.03199999999999992 0.0
4 -0.7693 -1.4631 0.4082 -0.03699999999999992 0.0
0 -3.8781 1.2637 -0.3478 -0.052999999999999936 0.0
