atom_idx x y z attribution binding
13 1.406 -0.0148 0.0793 0.08900000000000002 1.5537092524378036
14 -0.0381 -0.0587 -0.1446 0.06300000000000006 0.0
26 -3.0279 0.9856 0.6043 0.025000000000000022 0.1392080113395764
0 4.3473 0.0725 0.4997 0.019000000000000017 0.0
1 5.7282 0.1125 0.6762 0.019000000000000017 0.0
12 1.918 -0.1203 -2.1358 0.01200000000000001 0.05338189960142449
17 -2.9481 -1.189 0.7228 0.01200000000000001 0.24129885371022056
24 -5.4595 1.1908 0.0434 0.01100000000000001 0.0
9 4.6634 -0.0426 -1.8238 0.0030000000000000027 0.0
21 -7.8521 -1.6267 -0.3692 0.0010000000000000009 0.0
5 10.1163 -0.3749 -0.0036 0.0 0.6978298008390397
6 9.9598 0.9348 0.1025 0.0 1.2999532443306039
23 -7.8997 1.1908 -0.51 0.0 0.0
7 8.6678 1.2608 -0.0295 -0.0010000000000000009 0.0
8 6.0339 -0.0046 -1.6812 -0.0010000000000000009 0.0
4 8.8846 -0.8741 -0.2072 -0.0010000000000000009 0.0
19 -5.3955 -1.516 0.1829 -0.0050000000000000044 0.0
10 3.7901 -0.0061 -0.7588 -0.009000000000000008 0.15625033596495821
2 6.5833 0.0746 -0.4068 -0.010000000000000009 0.0
15 -0.7952 -0.0069 1.1565 -0.01100000000000001 0.6626337116517275
18 -4.2243 -0.8372 0.4172 -0.01200000000000001 0.0
25 -4.2723 0.5413 0.3426 -0.015999999999999903 0.0
22 -6.6259 0.4862 -0.1886 -0.017999999999999905 0.1310696609371291
20 -6.5888 -0.9027 -0.1161 -0.018999999999999906 0.1919632794535326
16 -2.2392 -0.0561 0.8313 -0.018999999999999906 0.0
3 7.9873 0.1154 -0.2255 -0.029999999999999916 0.0
11 2.3472 -0.0485 -0.9554 -0.04499999999999993 0.0
