atom_idx x y z attribution binding
1 7.786 -1.0912 -0.8534 0.2729999999999999 1.9242194589969956
2 6.4253 -1.0892 -0.8354 0.09599999999999997 0.0
3 5.7123 -0.0534 -0.2596 0.06499999999999995 0.006095100165861924
19 2.1775 -1.2314 -0.1865 0.051999999999999935 0.0
20 3.5771 -1.2538 -0.1948 0.04499999999999993 0.0
0 8.5087 -0.0881 -0.3133 0.04399999999999993 0.0
4 4.2637 -0.0673 -0.2493 0.02499999999999991 0.01793407710786758
9 -0.6518 -1.2378 0.0224 0.02299999999999991 0.0
11 -2.0211 -0.6657 1.9327 0.018000000000000016 0.0
7 1.4822 -0.067 -0.2308 0.017000000000000015 0.1150275871619233
22 7.8191 0.9763 0.278 0.008000000000000007 0.0
5 3.5509 1.1172 -0.2943 0.0050000000000000044 0.0
18 -6.8972 0.1965 -0.7168 0.0030000000000000027 0.0
6 2.1719 1.1373 -0.286 0.0020000000000000018 0.0
8 0.0195 -0.0029 -0.2273 -0.0010000000000000009 0.0
10 -2.0188 -1.0545 0.5213 -0.0010000000000000009 0.0
14 -2.7088 -0.1169 -0.4189 -0.0020000000000000018 0.6315014739968486
17 -6.1396 1.4129 -0.7424 -0.0040000000000000036 0.0
21 6.4398 0.9783 0.2962 -0.006000000000000005 0.0
12 -0.9497 -0.3925 2.5312 -0.010000000000000009 0.48988816930285484
15 -4.1206 0.1605 -0.0396 -0.01100000000000001 0.8214908132730596
16 -4.7001 1.1052 -1.0929 -0.01100000000000001 0.7292959580639325
13 -3.2307 -0.591 2.6567 -0.019000000000000017 0.0
