atom_idx x y z attribution binding
0 -5.9076 -3.309 1.1744 0.127 4.444737303097853
2 -4.3478 -2.0839 -0.1269 0.10999999999999999 0.0
3 -2.9363 -1.6589 -0.1503 0.09899999999999998 4.30952403997377
1 -4.56 -2.886 1.1189 0.09199999999999997 0.0
6 -1.4015 -4.9282 -0.6361 0.02100000000000002 0.0
23 -1.3593 2.8118 0.3303 0.016000000000000014 0.0
20 -0.4308 0.1713 0.0284 0.016000000000000014 0.003040098978622485
24 -1.814 4.0954 0.5415 0.01200000000000001 0.005076745291474236
19 0.0718 -1.169 -0.1774 0.01100000000000001 0.0017820583298070831
5 -2.3297 -3.979 -0.4688 0.009000000000000008 0.23166919212220236
10 1.4417 -1.4698 -0.2736 0.009000000000000008 0.0
4 -1.9674 -2.6863 -0.3057 0.0050000000000000044 0.0
27 -0.6741 0.7016 1.268 0.0030000000000000027 0.0
25 -2.0552 4.9416 -0.5378 0.0020000000000000018 0.0
17 4.388 0.6145 -1.2136 0.0 0.0
18 3.3404 -0.3176 -1.2756 0.0 0.0
14 4.6362 1.3684 -0.0983 0.0 0.0
16 6.5976 2.6537 -0.9294 0.0 0.0
15 5.6483 2.2935 0.0134 0.0 0.00011165625450527668
13 3.7996 1.1836 1.0081 0.0 0.0
12 2.7734 0.2667 0.9394 0.0 0.0
11 2.521 -0.4938 -0.182 0.0 0.008652282878271302
9 1.4923 -2.7554 -0.4528 0.0 0.0
7 -0.1109 -4.5923 -0.6415 0.0 0.05262035805391564
28 -0.6375 -2.3327 -0.31 -0.0010000000000000009 0.0005764423472121
26 -1.1281 1.993 1.4125 -0.0030000000000000027 0.0
21 -0.6631 0.9961 -1.0781 -0.006000000000000005 0.0
22 -1.1212 2.2976 -0.9209 -0.006000000000000005 0.0
8 0.3096 -3.3195 -0.4833 -0.007000000000000006 0.0
