atom_idx x y z attribution binding
14 -1.4135 4.3359 -1.4528 0.08604511970534079 2.880754536930685
11 -2.6419 2.1797 -0.111 0.04700000000000004 1.440977924722345
13 -2.1206 4.4928 -0.2846 0.028331916956397363 0.0
16 0.2285 3.1782 -0.0904 0.01704511970534084 2.414828229211335
12 -2.0877 3.2501 0.5803 0.009045119705340832 0.0
15 -0.6749 2.8156 0.8781 0.006045119705340829 0.0
19 1.0717 -0.2548 1.3466 0.0030000000000000027 0.0
18 0.254 0.5724 0.5292 0.0020000000000000018 0.0
9 -2.1332 -0.0155 -0.4914 0.0010000000000000009 0.0
24 3.9274 -1.8736 -1.4987 0.0 0.0
23 4.3629 -0.9158 -0.4289 0.0 0.11857011448702817
22 3.2011 -0.1463 0.1611 0.0 0.049230161650449196
21 2.1821 -1.0596 0.7875 0.0 0.0
20 0.8381 -0.2983 2.5793 0.0 0.2124057172946548
0 -2.3589 -3.973 -2.5689 0.0 0.0
1 -2.4871 -3.3575 -1.4405 0.0 0.0
8 -1.8532 0.0869 -1.7902 0.0 0.0
7 -1.9345 -1.126 -2.3668 0.0 1.0274392483120405
6 -2.2703 -1.9959 -1.412 0.0 0.0
5 -2.3959 -1.3061 -0.2365 0.0 0.0
4 -2.7366 -2.0023 0.8825 0.0 0.0
3 -2.949 -3.3304 0.8592 0.0 0.0
2 -2.8204 -3.9899 -0.3066 0.0 0.3251319720943968
25 2.8241 -1.788 1.8433 0.0 0.0
10 -2.1644 1.0241 0.5009 -0.004954880294659181 0.0
17 -0.818 1.3479 1.0765 -0.009954880294659185 0.0
