atom_idx x y z attribution binding
10 -2.733 -1.0376 -0.6609 0.09199999999999997 0.0
11 -3.9665 -0.5448 -0.289 0.09199999999999997 0.0
16 -1.6022 0.7213 0.4516 0.07599999999999996 0.0
8 -0.2766 -1.0375 -0.7561 0.07499999999999996 0.0
14 -2.8175 1.2423 0.8414 0.06499999999999995 0.0
12 -3.9917 0.6057 0.4684 0.06399999999999995 0.0
13 -5.2325 1.134 0.8639 0.05599999999999994 3.5660706629684507
15 -2.8717 2.4021 1.606 0.04399999999999993 2.7130189987104867
6 2.5043 1.4125 -1.1489 0.0010000000000000009 0.0
1 3.7343 1.715 -0.6332 0.0 0.0
0 4.3784 2.8766 -1.0278 0.0 0.10043057279501243
2 4.322 0.859 0.2762 0.0 0.0
20 2.3382 -2.7871 0.9839 0.0 0.0
17 0.2645 -1.8574 0.3672 -0.007000000000000006 0.0
3 3.6855 -0.299 0.6728 -0.008000000000000007 0.0
5 1.8467 0.2419 -0.7562 -0.010000000000000009 0.0
7 0.6215 -0.078 -1.2577 -0.01100000000000001 0.0
4 2.4441 -0.6045 0.1525 -0.013000000000000012 0.2675042361873164
9 -1.549 -0.4287 -0.3065 -0.02100000000000002 0.32179768998725705
18 -0.1042 -3.2083 0.2026 -0.025000000000000022 2.5301388971221086
19 1.7166 -1.8132 0.53 -0.026000000000000023 0.0
