atom_idx x y z attribution binding
5 -7.2671 -0.1462 -0.6944 0.3151195960471271 1.8254820973707448
1 -8.3928 1.6728 1.0113 0.04031126271379376 1.1675842124405886
0 -8.3732 2.9933 0.5639 0.03963529484708078 0.0
2 -8.6773 0.6373 -0.2996 0.02391345523649363 0.0
30 9.2562 -1.1144 0.138 0.0 9.119357257932929e-07
29 8.0546 -1.9635 0.5636 0.0 1.7679052029386612e-06
28 6.981 -1.918 -0.5031 0.0 3.3213023715053497e-06
27 6.483 -0.5351 -0.7607 0.0 8.204915604689682e-06
18 -1.2216 2.0753 -1.3092 0.0 0.003768455495047088
25 4.6958 -0.6581 0.9498 0.0 4.183628607971766e-05
24 4.0799 0.0018 2.1538 0.0 0.0001045403856884905
23 3.5834 1.3988 1.8556 0.0 0.0002590432802170112
22 2.5301 1.418 0.7741 0.0 0.000471309205261986
21 1.3322 0.6032 1.1648 0.0 0.0008274267195434567
20 0.2964 0.6317 0.0733 0.0 0.0012700369166618972
19 -0.1861 2.0343 -0.2222 0.0 0.002950868948336769
26 5.8799 0.1277 0.4327 0.0 2.1843985504868274e-05
16 -3.08 1.6912 0.3606 0.0 0.0
17 -2.4132 1.2351 -0.8965 0.0 0.005698540028892829
13 -7.8454 -3.9027 -1.9277 0.0 0.0
12 -6.7745 -4.8076 -0.2167 0.0 0.0
11 -8.0731 -2.9452 0.053 0.0 0.0
10 -7.1571 -3.5886 -0.7446 0.0 0.0
9 -5.9965 -2.7384 -1.1439 0.0 0.0
31 9.8029 -1.6742 -1.1613 0.0 0.0
3 -9.7026 -0.381 0.1396 -0.00361516110981841 1.1772982928868594
15 -4.1279 0.8655 0.6858 -0.009000000000000008 0.46321438672305726
8 -5.2247 -2.2291 -0.1614 -0.009000000000000008 0.4286160940808621
14 -5.1036 0.8222 -0.2777 -0.014870466053059916 0.0
7 -5.7453 -1.3712 0.7451 -0.014870466053059916 0.0
6 -6.2613 -0.0592 0.2153 -0.11682335494194879 0.0
4 -9.2804 1.4218 -1.4309 -0.13162292765594458 2.6686440590558465
