atom_idx x y z attribution binding
16 -2.789 -2.4657 1.7321 0.06260337577428986 2.534231114713724
38 9.3206 1.1052 1.9707 0.04999999999999999 0.0
33 8.0717 0.6858 0.0029 0.034999999999999976 0.04887251757795871
34 9.3046 0.9057 0.5997 0.032999999999999974 0.0
13 -5.3032 -1.9662 0.7687 0.0262 0.0
17 -2.0246 -0.5342 0.4422 0.0232 0.8886454206601182
15 -2.7869 -1.8416 0.3511 0.014246167247386726 0.0
35 10.5136 0.9464 -0.1266 0.0030048667201459933 0.0
0 -10.0531 -1.3957 1.0691 0.0 0.09669086482843642
29 5.6427 0.4469 0.1473 0.0 0.00763628727228248
25 2.8626 -0.0826 0.1395 0.0 0.0
26 4.1796 0.457 1.1044 0.0 0.0
27 4.2948 -0.4744 2.2969 0.0 0.09582686085968745
28 3.8431 1.86 1.5631 0.0 0.041409373818373243
31 6.7973 0.2729 -1.9799 0.0 0.0
30 5.6526 0.2595 -1.2143 0.0 0.0
23 1.7494 -1.7793 -1.1656 0.0 0.0
32 8.0008 0.4865 -1.3601 0.0 0.0
39 8.163 1.088 2.718 0.0 0.0
40 6.9403 0.8659 2.0965 0.0 0.0
41 6.8919 0.6641 0.7426 0.0 0.018985288411642483
42 -7.7614 -2.1437 1.2169 0.0 0.0
24 2.9554 -1.4248 -0.3182 0.0 0.0
22 0.5765 -1.6472 -0.4299 0.0 0.48150257704362437
1 -8.7448 -0.971 1.1382 0.0 0.0
9 -8.49 2.014 0.5073 0.0 0.0
2 -8.2839 -0.3107 -0.1389 0.0 0.0
3 -8.8145 1.0146 -0.3116 0.0 0.0
4 -9.6628 1.2346 -1.336 0.0 0.0
5 -10.1829 2.498 -1.5191 0.0 0.0
6 -9.8383 3.5318 -0.66 0.0 0.0
7 -10.3549 4.8432 -0.8191 0.0 0.0
21 -0.1486 -3.0529 -2.5305 0.0 0.25275918368110917
8 -8.9824 3.248 0.349 0.0 0.01975916564113181
10 -7.6833 1.7225 1.449 0.0 0.11302390862079129
11 -6.9146 -0.3623 -0.024 0.0 0.282460452785888
12 -6.7005 -1.7158 0.2603 0.0 0.0
20 -1.1702 -0.8077 -2.1372 0.0 0.24149861408810927
43 -7.2912 -2.3131 2.5153 0.0 0.8695671882998264
19 -0.6984 -2.0732 -1.4887 -0.03275383275261326 0.0
36 10.7509 1.9843 -1.1024 -0.04395383275261325 0.0
14 -4.3503 -1.5813 -0.1723 -0.08069444444444446 0.9224038474173392
18 -1.9169 -2.8589 -0.6652 -0.08069444444444446 1.0664082971826898
37 11.544 -0.0467 0.0857 -0.12676260395706546 0.0
