atom_idx x y z attribution binding
9 5.2564 0.7152 -0.6083 0.438846983870623 2.1443372209871474
7 5.0081 -0.193 0.3704 0.16699999999999993 0.0
10 4.2672 1.1605 -1.4043 0.13461538627527303 0.0
11 2.9903 0.7384 -1.2799 0.06089880952380944 0.9787830049544455
12 2.6849 -0.1548 -0.3347 0.026999999999999913 0.0
5 3.1182 -1.4806 1.3204 0.02499999999999991 0.965765090123206
6 3.6997 -0.6158 0.4866 0.02299999999999991 0.0
15 -3.0949 -0.9178 0.2766 0.020999999999999908 0.0
3 1.5221 -0.7348 0.0047 0.009999999999999898 0.0
8 5.9914 -0.6925 1.2275 0.007999999999999896 0.0
18 -4.7332 -3.5596 -0.3708 0.007954112554112491 0.2445593202970269
23 -2.9679 3.1223 -0.6131 0.0 0.0
22 -1.8166 2.1299 0.2004 0.0 0.08267288330614053
0 0.6083 1.7546 0.0063 0.0 0.2922498323023102
24 -4.385 2.787 -0.0874 0.0 0.016936232048748005
25 -2.9485 2.939 -2.1481 0.0 0.03369738440473831
21 -1.6104 0.9486 -0.4779 0.0 0.0
13 -0.7627 -1.126 0.1763 0.0 0.6350655445383476
14 -1.7639 -0.2142 0.4368 0.0 0.0
1 -0.1106 0.8917 -0.8006 0.0 0.0
4 1.8001 -1.5562 1.0327 0.0 0.0
2 0.2023 -0.546 -0.5889 0.0 0.0
26 -2.6658 4.6065 -0.2933 0.0 0.020112778001321482
17 -4.7181 -2.7666 0.9582 -0.007000000000000006 0.0
19 -5.8467 -1.7081 0.9286 -0.02300000000000002 0.05543015558205689
20 -4.9645 -3.7396 2.1362 -0.02300000000000002 0.1294493644398853
16 -3.1969 -1.9859 1.1619 -0.03300000000000003 0.28132889564138397
