atom_idx x y z attribution binding
9 2.8686 -1.2961 0.7915 0.10299999999999998 1.5770513316783725
7 2.0231 -0.2429 1.1826 0.07350000000000001 0.0
25 -3.7649 -1.9899 -1.2165 0.05400000000000005 1.5343055687803289
5 -0.2116 0.8012 0.6444 0.04600000000000004 0.09991129181650144
6 0.7454 -0.117 0.4316 0.04349999999999998 0.0
16 0.2831 -0.8869 -0.6104 0.04300000000000004 0.0
3 -0.9388 -0.4193 -1.0035 0.041000000000000036 0.0
4 -1.2377 0.6275 -0.22 0.041000000000000036 0.0
18 -2.8665 2.1722 0.6606 0.03200000000000003 0.8890370208156592
8 2.2808 0.5678 2.0993 0.030500000000000083 0.14848373846061688
23 -4.7665 1.0232 -1.0739 0.01200000000000001 0.5783950852414536
0 -0.188 -0.5126 -3.6781 0.01100000000000001 0.7067552973894952
12 5.9584 -3.1211 1.7173 0.009000000000000008 0.0
14 6.0507 -0.983 2.7077 0.009000000000000008 0.0
17 -2.5307 1.3097 -0.4584 0.007000000000000006 0.0
15 4.805 -0.6627 2.1607 0.0050000000000000044 0.0
11 4.7427 -2.7954 1.1898 0.0050000000000000044 0.0
10 4.114 -1.5534 1.3887 0.0040000000000000036 0.0
19 -3.0789 3.5734 0.5361 0.0040000000000000036 0.0
1 -1.5173 -0.167 -3.3624 0.0020000000000000018 0.0
20 -2.9769 4.1148 -0.5839 0.0 0.09031802083605524
21 -3.4209 4.4166 1.7084 0.0 0.0
22 -3.6083 0.3081 -0.6896 0.0 0.0
13 6.6215 -2.2042 2.4862 0.0 0.0
2 -1.8295 -0.8616 -2.0307 -0.008000000000000007 0.0
24 -3.281 -0.755 -1.6661 -0.016000000000000014 0.0
