atom_idx x y z attribution binding
7 -5.4158 -0.0073 -0.0175 0.22799999999999998 0.0
10 -4.3243 -2.0487 -0.152 0.17671504745648525 0.0
9 -5.4241 -1.3466 -0.1071 0.1677777777777778 2.324779828047143
11 -3.1573 -1.4173 -0.0936 0.13177777777777777 2.032809576462819
12 -3.0454 -0.0917 0.0021 0.08899999999999997 0.0
6 -4.1672 0.6712 0.041 0.06899999999999995 0.0
8 -6.599 0.7372 -0.1422 0.05699999999999994 0.0001949251511727876
5 -3.8404 1.9495 0.1275 0.05399999999999994 0.6751420817693436
3 -1.9897 0.784 0.0734 0.028999999999999915 0.0
4 -2.5072 2.0102 0.1555 0.01200000000000001 0.0
2 -0.6638 0.3952 -0.1251 0.0040000000000000036 0.0
23 7.771 -0.0442 -0.6479 0.0 0.001506584666543941
21 6.2957 -0.1801 -0.2379 0.0 0.0
22 6.1368 -1.3593 0.7537 0.0 0.008469925008528587
0 -0.6 -1.6855 1.1087 0.0 1.088353514390664
24 5.4777 -0.4675 -1.5046 0.0 0.008037927955387079
25 1.0052 -1.152 -0.5103 0.0 0.0
19 4.4937 3.3687 -0.4189 0.0 0.006365057390459579
20 5.8018 1.2581 0.5822 0.0 0.006361502958186178
13 0.3542 0.7209 0.7333 0.0 0.3141062499757949
18 4.1924 1.1852 -1.3881 0.0 0.014209077176154546
17 4.4442 1.9006 0.0291 0.0 0.0
16 2.9684 1.6279 0.8054 0.0 0.04453727976730146
15 2.7268 0.2423 0.6623 0.0 0.0
14 1.4 0.1699 0.0243 0.0 0.0
1 -0.4986 -1.143 -0.1426 0.0 0.0
26 1.6828 -2.213 0.0251 0.0 0.25616900839208734
