atom_idx x y z attribution binding
8 -2.0267 -0.7915 -0.9726 0.11344974278916864 2.6474859493872978
35 -2.5293 2.465 -0.1074 0.057026758111603515 0.8511127549154343
5 -4.7562 -0.6932 -0.9819 0.04506247630551452 1.8727000496013777
7 -2.6966 0.0807 -0.1105 0.018106900317058305 0.0
37 -2.2547 3.271 -2.3092 0.01211081042988027 0.0
6 -4.0566 0.4406 -0.6636 0.009111976676811628 0.0
10 -0.6081 1.2332 -0.4098 0.008110810429880377 1.3495460872037026
0 -8.922 -0.9592 2.5366 0.0 0.05588181411363173
30 2.3505 2.4156 1.3313 0.0 0.0
25 9.7087 0.4892 -2.1797 0.0 0.0
26 9.411 1.1621 -1.0809 0.0 0.0
27 8.8355 0.5901 0.1223 0.0 0.0
28 4.7119 -1.1215 -0.0842 0.0 0.0
29 3.1378 1.291 1.2475 0.0 0.1621368417009203
34 1.4801 2.8567 -0.8567 0.0 0.41598997052648856
31 2.0087 2.6789 2.7683 0.0 0.0
32 1.3229 1.619 3.3543 0.0 0.10528469523372908
33 1.1793 2.4855 0.4308 0.0 0.0
1 -7.6627 -0.7086 1.9663 0.0 0.0
44 -7.5543 -3.1073 -1.8274 0.0 0.5129218018878311
45 -8.4318 -2.2189 0.1802 0.0 0.0
24 9.4644 -0.9406 -2.2705 0.0 0.0
23 8.9253 -1.5208 -1.2119 0.0 0.0
22 8.5731 -0.8408 -0.0314 0.0 0.0
15 3.5119 -0.8317 0.4628 0.0 0.0
21 7.9574 -1.5356 1.1031 0.0 0.0
12 1.2765 -0.0056 0.4303 0.0 0.0
13 1.0506 -0.8835 1.4861 0.0 0.5401605539552257
14 2.7262 0.3727 0.3156 0.0 0.0
46 -8.8037 -3.5636 0.2722 0.0 0.12756213202548222
16 3.1849 -1.9039 1.1696 0.0 0.2350425199197501
17 4.1292 -2.842 1.0824 0.0 0.12948679587578862
18 5.1134 -2.3817 0.2954 0.0 0.0
19 6.3641 -3.1104 -0.0877 0.0 0.0
20 7.4745 -2.8977 0.874 0.0 0.0
42 -7.8342 0.4238 -1.366 -0.0010000000000000009 0.3839540105179782
38 -1.0943 2.5912 -2.5609 -0.0010030892281421844 1.3103056514800357
39 -3.7913 1.3504 -1.8588 -0.0018065752217298892 0.0
43 -8.068 -1.9331 -1.2491 -0.005889189570119635 0.0
2 -7.2926 -1.9248 1.1439 -0.005889189570119635 0.0
11 0.381 1.2032 0.5343 -0.006010728555096545 0.0
9 -1.8618 1.3029 0.1688 -0.006806575221729894 0.0
41 -7.1178 -0.7879 -1.3991 -0.008886961670239057 0.0
3 -6.0769 -1.831 0.5136 -0.009955005949072837 0.6634380203186216
40 -5.0283 1.6843 -2.3928 -0.018852430600918457 1.256025078944101
36 -3.1519 2.5948 -1.3097 -0.02684934137277628 0.0
4 -6.0144 -0.7758 -0.373 -0.031849341372776285 0.0
