atom_idx x y z attribution binding
9 -3.2873 -1.9664 -0.6995 0.051000000000000045 1.51369943277824
8 -1.9562 -2.0092 -0.2887 0.03400000000000003 0.0
7 -1.6887 -1.0074 0.8271 0.018000000000000016 0.0
3 2.373 1.0239 0.2559 0.018000000000000016 0.0
2 3.7054 1.031 -0.1055 0.014000000000000012 0.0
0 5.5937 -0.2141 -0.596 0.007000000000000006 0.0
20 3.6082 -1.2787 -0.0393 0.0010000000000000009 0.0
1 4.3408 -0.1855 -0.2568 0.0 0.0
19 1.6551 -2.327 0.5084 -0.0020000000000000018 0.5613320000510987
4 1.6637 -0.1005 0.4676 -0.0040000000000000036 0.0
18 2.3112 -1.267 0.3122 -0.0050000000000000044 0.0
10 -1.8891 0.3645 0.2364 -0.006000000000000005 0.0
16 -0.4973 0.5941 -0.3402 -0.01100000000000001 0.0
13 -4.8854 1.2569 0.88 -0.013000000000000012 2.3922529650473727
14 -3.1728 2.9777 0.1958 -0.013000000000000012 1.6472817430016415
12 -3.9604 1.729 -0.2641 -0.014000000000000012 0.0
15 -4.8138 2.1078 -1.4971 -0.015000000000000013 0.8865116343192965
5 0.2928 0.0404 0.8369 -0.018000000000000016 0.0
11 -2.8825 0.4452 -0.6898 -0.037666666666666626 1.9768635192526758
6 -0.3441 -1.1141 1.1778 -0.041000000000000036 2.015088447264566
17 -0.2481 1.9407 -0.5485 -0.04300000000000004 1.0881025377820799
