atom_idx x y z attribution binding
17 5.0976 0.3792 -1.8813 0.030923632265227402 0.0
15 3.3447 0.3497 -0.024 0.021954914337240755 0.0
16 3.524 0.8087 -1.3259 0.021366646982105914 1.164523581403782
14 1.9638 0.7291 0.4572 0.009550314465408799 0.0
0 0.4332 -1.672 1.6677 0.0 0.05165494591380889
10 -4.2022 1.9252 -0.5544 0.0 0.0
21 1.7123 0.2834 1.8612 0.0 0.0
13 0.967 0.1778 -0.3397 0.0 0.2181025226915613
12 -2.4943 0.3124 -0.332 0.0 0.0
1 0.3057 -0.3053 1.7573 0.0 0.0
11 -2.9501 1.5879 -0.2077 0.0 0.022575817695637573
9 -5.0578 1.0091 -1.0407 0.0 0.0047364056592752194
8 -5.6083 -1.1985 -1.7052 0.0 3.8434440146975485e-05
7 -4.6813 -0.2682 -1.192 0.0 0.0
6 -3.4007 -0.612 -0.837 0.0 0.0
5 -2.7401 -1.793 -0.8721 0.0 0.011429067462321467
4 -1.4872 -1.5794 -0.4054 0.0 0.0
3 -1.3267 -0.3045 -0.0744 0.0 0.0
2 -0.1617 0.3305 0.4545 0.0 0.0
22 2.6284 -0.6315 2.3348 0.0 0.16870771689312417
19 5.295 0.8834 -3.331 -0.12594968553459118 2.2973207842269687
20 6.175 1.0139 -0.97 -0.12594968553459118 1.8639044087815748
18 5.2487 -1.1605 -1.85 -0.1736802809258295 0.7925974865125649
