atom_idx x y z attribution binding
12 -2.324 0.2666 0.6556 1.3877787807814457e-17 0.0
0 -1.4409 -0.5474 -2.6982 6.938893903907228e-18 1.433110935758742
3 -2.272 -0.6427 -0.3345 6.938893903907228e-18 0.0
23 4.844 1.1547 -0.2186 6.938893903907228e-18 0.379056485868771
5 -4.1621 0.4699 -0.6153 6.938893903907228e-18 0.3486424126166547
20 3.8582 0.7941 2.2463 6.938893903907228e-18 0.14448633675092465
18 5.1574 -1.1035 1.0658 6.938893903907228e-18 0.09168334037532254
11 -1.4957 0.5664 1.6727 6.938893903907228e-18 0.10950049651097815
1 -0.7836 -1.5761 -2.0042 0.0 0.0
25 0.6852 -1.1553 -1.8851 0.0 0.0
22 4.6401 3.1706 1.2916 0.0 0.7818552586714675
19 4.2343 -1.5399 3.2714 0.0 0.034660249524635325
16 2.5505 -1.5004 1.3205 0.0 0.09993697495196043
13 -0.0986 -1.3472 0.2144 0.0 0.37575985941988904
10 -1.8329 1.5569 2.522 0.0 0.0
9 -2.9822 2.2419 2.3609 0.0 0.03696333593683683
8 -5.0566 2.7081 1.1955 0.0 0.004265182583406674
7 -3.8306 1.9641 1.3523 0.0 0.0
6 -3.5096 0.957 0.471 0.0 0.0
4 -3.3732 -0.5154 -1.0896 0.0 0.0
2 -1.2063 -1.6133 -0.5661 0.0 0.0
26 0.7742 0.2416 -1.8043 0.0 0.6578349801397649
14 1.0208 -1.7259 -0.5227 -6.938893903907228e-18 0.0
15 2.2793 -1.1385 0.0251 -6.938893903907228e-18 0.0
17 3.9516 -0.8493 1.9373 -6.938893903907228e-18 0.0
21 4.962 1.6587 1.2372 -6.938893903907228e-18 0.0
24 6.4073 1.4313 1.7387 -6.938893903907228e-18 0.41024151005363263
