atom_idx x y z attribution binding
3 -2.8003 0.8415 -0.1781 0.03400000000000003 0.0
21 -2.5271 -0.5566 -0.5316 0.030000000000000027 0.0
22 -2.7325 -1.5596 0.5397 0.028000000000000025 0.7787765756598014
29 -3.1692 -1.0614 -1.7987 0.02400000000000002 0.0
5 -1.4972 1.3877 0.1836 0.020000000000000018 0.0
25 -3.149 -3.5132 2.45 0.019000000000000017 0.7671871295932603
17 1.0251 -1.448 0.9664 0.017000000000000015 2.406369648959208
6 -0.5535 0.5867 -0.1477 0.016000000000000014 0.0
4 -3.8049 1.0615 0.9297 0.015000000000000013 0.0
26 -3.3856 -4.7098 3.6957 0.01200000000000001 0.0
9 2.9108 2.0256 -0.1945 0.008000000000000007 0.0
28 -2.3927 -1.316 1.8538 0.007000000000000006 0.0
23 -3.2718 -2.777 0.2203 0.007000000000000006 0.0
2 -3.2831 1.6535 -1.3405 0.0050000000000000044 0.14493582554706363
7 0.9061 0.7435 0.0279 0.0010000000000000009 0.34812063424944184
31 -4.9564 2.2101 -2.9928 0.0 0.0
32 -4.1601 3.1892 -3.524 0.0 0.02189606849082348
0 -2.9147 3.407 -2.9634 0.0 0.0
33 -4.6924 4.1825 -4.898 0.0 0.0
20 -1.0774 -0.5676 -0.7814 -0.0010000000000000009 0.053129704764367756
1 -2.5018 2.6439 -1.8917 -0.0020000000000000018 0.0
30 -4.5155 1.4553 -1.9143 -0.0020000000000000018 0.0
10 3.6777 1.0086 0.3473 -0.01100000000000001 0.11311350691255297
8 1.5466 1.8903 -0.3484 -0.013000000000000012 0.0
16 1.6592 -0.2883 0.574 -0.013333333333333197 0.0
24 -3.502 -3.795 1.1449 -0.014000000000000012 0.0
27 -2.6055 -2.291 2.7855 -0.014000000000000012 0.0
14 5.789 1.3219 -0.8278 -0.017000000000000015 0.0
13 5.721 -0.1089 1.1393 -0.017000000000000015 0.0
12 5.5071 2.3159 1.384 -0.017000000000000015 0.0
11 5.1432 1.1329 0.5256 -0.019000000000000017 0.04991339432604045
19 2.5928 -3.283 0.6298 -0.027999999999999914 0.0
15 3.04 -0.1483 0.7286 -0.03699999999999992 0.0
18 1.6172 -2.5794 1.5138 -0.06399999999999995 0.0
