atom_idx x y z attribution binding
5 -2.2094 -2.6481 1.7687 0.4266222318511629 1.750059652771799
4 -1.7169 -2.8684 0.6083 0.32817476216497277 0.0
21 1.0546 -0.5059 1.4625 0.12600000000000006 1.5533377300361724
19 0.1548 0.4164 0.6415 0.08000000000000007 0.0
20 0.043 1.686 1.4551 0.03600000000000003 0.9491031431273101
23 2.3573 0.5842 -0.5797 0.02100000000000002 0.0
22 0.9728 0.659 -0.8175 0.019000000000000017 0.3693335533756772
8 -2.3692 0.4717 -0.3952 0.017000000000000015 0.0007551305038230755
34 4.9982 2.2407 0.5802 0.0 0.0
36 -2.1608 -3.8086 -2.2902 0.0 0.0
33 6.3756 2.2319 0.7599 0.0 0.0
32 7.2547 1.9108 -0.2624 0.0 0.0
31 6.7015 1.5947 -1.4862 0.0 0.0
29 4.4655 1.9173 -0.667 0.0 2.8328302833770176e-05
28 3.0053 1.9149 -0.8907 0.0 8.178009790685926e-05
27 4.8638 -1.9965 -1.8963 0.0 0.0
26 4.2869 -0.8979 -1.2167 0.0 0.13037714284868
25 2.2045 -1.2785 -2.0077 0.0 0.17345883568952347
24 2.9605 -0.5574 -1.2857 0.0 0.0
30 5.3319 1.5966 -1.6899 0.0 0.0
0 -1.2896 -6.2003 1.746 0.0 0.0
1 -0.1178 -6.3306 1.3469 0.0 0.508122683250945
13 -2.7955 5.8028 1.526 0.0 0.0
9 -2.5064 1.8486 0.1212 0.0 0.001873777384182663
10 -1.6841 2.8492 -0.3406 0.0 0.0
18 -3.438 2.1994 1.0724 0.0 0.0
12 -2.6888 4.5028 1.053 0.0 0.007925891419502047
11 -1.7608 4.1468 0.1036 0.0 0.0
14 -3.7597 6.052 2.479 0.0 0.0
15 -4.6018 5.0789 2.9668 0.0 0.0
16 -4.4827 3.8112 2.4913 0.0 0.0
17 -3.5262 3.5153 1.5324 0.0 0.005976912927952698
37 -3.9145 -4.4703 -0.6995 0.0 0.0
7 -1.4392 -0.3722 0.4029 -0.020999999999999908 0.0
35 -2.4335 -4.5939 -1.0605 -0.03299999999999992 1.7876491873376274e-05
3 -1.6178 -4.2592 0.1438 -0.09099999999999997 0.0
2 -2.098 -5.187 1.1906 -0.121 4.258726630537897e-06
6 -1.3118 -1.7228 -0.1157 -0.16399999999999992 6.946334406552731e-05
