atom_idx x y z attribution binding
8 1.6569 0.2268 -1.1312 0.33099999999999996 0.0
9 2.5006 1.1038 -1.5779 0.18599999999999994 2.5595269894478827
21 -1.5824 -0.612 -1.4517 0.06299999999999994 0.0
10 2.111 -1.1399 -1.0868 0.017000000000000015 0.09856428653845929
19 3.5231 -1.2443 -0.85 0.014000000000000012 0.0
14 4.1075 -2.4276 -0.4801 0.010000000000000009 0.05867847269303469
27 -3.3694 -1.1049 1.5148 0.010000000000000009 0.0
23 -3.6713 -1.8334 -1.5487 0.0040000000000000036 0.0
22 -2.6639 -1.1386 -0.8621 0.0020000000000000018 0.0
0 3.0297 4.4588 0.9083 0.0 1.0380142885195756
29 -1.8491 0.0738 3.0048 0.0 0.0
1 1.8039 4.0026 0.4595 0.0 0.0
15 5.5793 -2.4494 -0.1583 -0.0010000000000000009 0.0
4 -0.6782 2.9667 -0.4932 -0.0030000000000000027 0.2674011482790556
6 0.4264 2.1949 -0.4392 -0.0040000000000000036 0.0
30 -1.0118 0.3321 1.9088 -0.0040000000000000036 0.0
28 -3.0044 -0.6369 2.7722 -0.0050000000000000044 0.0
32 1.6727 2.7051 0.0359 -0.0050000000000000044 0.0
2 0.6734 4.7758 0.4014 -0.006000000000000005 0.0
18 5.8156 -1.3656 0.6927 -0.008000000000000007 0.0
17 5.8789 -3.604 0.5056 -0.008000000000000007 0.0
12 1.9998 -3.4881 -0.5584 -0.008000000000000007 0.0
25 -4.877 -2.4349 -0.9748 -0.008000000000000007 0.0
16 6.3099 -2.3684 -1.3047 -0.008000000000000007 0.0
3 -0.5322 4.3041 -0.053 -0.009000000000000008 0.0
13 3.3518 -3.5578 -0.3316 -0.010000000000000009 0.0
11 1.4082 -2.254 -0.9369 -0.010000000000000009 0.0
7 0.4284 0.7623 -0.7113 -0.01200000000000001 0.0
24 -3.5521 -1.9839 -2.8216 -0.014000000000000012 0.05034601633507741
26 -2.5289 -0.8379 0.4471 -0.015000000000000013 0.0
5 -2.0086 2.5234 -0.9466 -0.016000000000000014 0.0
31 -1.3789 -0.1338 0.6542 -0.02400000000000002 0.2956176710822018
20 -0.7568 0.0227 -0.5652 -0.027000000000000024 0.0
