atom_idx x y z attribution binding
8 -3.9768 -0.3046 -0.4215 0.131 2.839366326039513
1 2.2241 1.0941 -0.7181 0.08199999999999996 0.0
2 2.9366 2.0994 -1.5347 0.07099999999999995 0.0
14 2.173 -0.6574 0.8301 0.06999999999999995 0.0418947606991827
4 0.1491 0.1446 -0.0933 0.06699999999999995 0.0
0 2.9141 0.2503 0.1027 0.05700000000000005 0.0
11 0.8136 -0.7226 0.7454 0.041000000000000036 0.09438974084232858
3 0.8948 1.0264 -0.7973 0.03500000000000003 1.579937484225258
5 -1.2555 0.1275 -0.2242 0.03500000000000003 0.0
15 2.8685 -1.6067 1.7449 0.025000000000000022 0.0
12 0.0443 -1.6811 1.5138 0.020000000000000018 0.0
13 -0.5775 -2.4244 2.1222 0.0030000000000000027 0.0
7 -3.3115 -0.5295 0.7515 -0.07899999999999996 0.0
9 -3.2936 0.3892 -1.3865 -0.07899999999999996 0.0
6 -2.0916 0.3733 0.9126 -0.09799999999999998 0.0
10 -1.8547 -0.1366 -1.4972 -0.09799999999999998 0.0
