atom_idx x y z attribution binding
15 -3.442 0.5787 -0.4084 0.08875 0.0
6 3.3936 -0.6251 0.4741 0.07999999999999996 0.0
8 2.2976 -1.4551 0.1064 0.06899999999999995 1.5683954073301687
14 -2.1257 0.3278 0.2378 0.06499999999999995 0.0
9 1.2979 -1.082 -0.8727 0.04699999999999993 0.0
5 4.3406 -0.971 1.3953 0.025999999999999912 0.0
10 0.4881 0.4271 -0.287 0.02499999999999991 0.0
13 -1.1413 0.591 -0.8489 0.02407142857142852 2.6652574198411942
7 3.4951 0.4913 -0.0822 0.02299999999999991 0.0
22 -2.7628 -1.7267 1.62 0.019999999999999907 0.09055997400511943
24 -2.2811 -3.1807 1.809 0.01739999999999997 0.0
23 -4.2353 -1.7542 1.4354 0.010000000000000009 0.0
17 -4.5928 1.0061 0.2999 0.009000000000000008 1.080643202540442
12 1.2595 1.6352 -0.8344 0.006000000000000005 0.0
25 6.2538 1.3328 0.0515 0.0 0.0
20 -5.4046 3.5504 -0.8152 0.0 0.28805076642434885
0 7.8541 0.6383 -1.5692 0.0 0.0
1 7.9119 -0.6339 -1.0175 0.0 0.0
11 0.5672 0.5612 1.2165 0.0 0.0
3 6.2949 0.0807 0.6138 0.0 0.027578780877159537
2 7.1195 -0.8898 0.0785 0.0 0.0
26 7.0409 1.6201 -1.0534 0.0 0.0
18 -5.826 1.2345 -0.362 -0.0020000000000000018 0.0
4 5.4438 -0.1989 1.8031 -0.0020000000000000018 0.0
16 -3.5727 0.4157 -1.6531 -0.0022500000000000853 0.0
19 -5.8026 2.2986 -1.4293 -0.006000000000000005 0.0
21 -1.9409 -1.1052 0.5658 -0.009000000000000008 0.03811243047634136
